"","seqnames1","start1","end1","node.class1","seqnames2","start2","end2","node.class2","counts","name","interaction.type"
"1999","chr15",85574280,85586294,"promoter","chr15",85746710,85753539,"terminator",1.30639943307642e-12,"chr15:85574280-85586294_chr15:85746710-85753539","pe"
"2000","chr15",85574280,85586294,"promoter","chr15",85790769,85800492,"promoter",0,"chr15:85574280-85586294_chr15:85790769-85800492","pp"
"2001","chr15",85616859,85625251,"promoter","chr15",85754600,85789942,"promoter",1.23891006442722e-05,"chr15:85616859-85625251_chr15:85754600-85789942","pp"
"2002","chr15",85616859,85625251,"promoter","chr15",85790769,85800492,"promoter",0,"chr15:85616859-85625251_chr15:85790769-85800492","pp"
"2003","chr15",85616859,85625251,"promoter","chr15",85856852,85865452,"distal",9.30110976460341e-07,"chr15:85616859-85625251_chr15:85856852-85865452","pe"
"2004","chr15",85705986,85708862,"promoter","chr15",85839421,85841736,"distal",0.00156604524798221,"chr15:85705986-85708862_chr15:85839421-85841736","pe"
"2005","chr15",85740174,85744867,"terminator","chr15",85746710,85753539,"terminator",0,"chr15:85740174-85744867_chr15:85746710-85753539","others"
"2006","chr15",85740174,85744867,"terminator","chr15",85790769,85800492,"promoter",3.31143675658119e-06,"chr15:85740174-85744867_chr15:85790769-85800492","pe"
"2007","chr15",85740174,85744867,"terminator","chr15",85853293,85856145,"distal",0.000227505505110859,"chr15:85740174-85744867_chr15:85853293-85856145","others"
"2008","chr15",85740174,85744867,"terminator","chr15",85856852,85865452,"distal",0.00359180467201248,"chr15:85740174-85744867_chr15:85856852-85865452","others"
"2009","chr15",85746710,85753539,"terminator","chr15",85754600,85789942,"promoter",0,"chr15:85746710-85753539_chr15:85754600-85789942","pe"
"2010","chr15",85754600,85789942,"promoter","chr15",85790769,85800492,"promoter",0,"chr15:85754600-85789942_chr15:85790769-85800492","pp"
"2011","chr15",85790769,85800492,"promoter","chr15",86892106,86894981,"gene.body",5.31474362630568e-06,"chr15:85790769-85800492_chr15:86892106-86894981","pe"
"2012","chr15",85856852,85865452,"distal","chr15",86209756,86221619,"gene.body",2.22044604925031e-15,"chr15:85856852-85865452_chr15:86209756-86221619","others"
"2013","chr15",86892106,86894981,"gene.body","chr15",88246056,88259388,"promoter",3.61270153281801e-06,"chr15:86892106-86894981_chr15:88246056-88259388","pe"
"2014","chr15",86915549,86920658,"terminator","chr15",88246056,88259388,"promoter",0,"chr15:86915549-86920658_chr15:88246056-88259388","pe"
"2015","chr15",88246056,88259388,"promoter","chr15",88619988,88627571,"promoter",0,"chr15:88246056-88259388_chr15:88619988-88627571","pp"
"2016","chr15",88246056,88259388,"promoter","chr15",88637502,88641017,"promoter",1.11022302462516e-15,"chr15:88246056-88259388_chr15:88637502-88641017","pp"
"2017","chr15",88246056,88259388,"promoter","chr15",90087984,90104757,"promoter",2.06069435149114e-06,"chr15:88246056-88259388_chr15:90087984-90104757","pp"
"2018","chr15",88465117,88471187,"promoter","chr15",88637502,88641017,"promoter",0,"chr15:88465117-88471187_chr15:88637502-88641017","pp"
"2019","chr15",88465117,88471187,"promoter","chr15",89086636,89097484,"promoter",0,"chr15:88465117-88471187_chr15:89086636-89097484","pp"
"2020","chr15",88465117,88471187,"promoter","chr15",89320257,89339481,"promoter",1.23052679157354e-11,"chr15:88465117-88471187_chr15:89320257-89339481","pp"
"2021","chr15",88537313,88548082,"promoter","chr15",88603198,88609938,"promoter",5.55111512312578e-16,"chr15:88537313-88548082_chr15:88603198-88609938","pp"
"2022","chr15",88537313,88548082,"promoter","chr15",88637502,88641017,"promoter",0,"chr15:88537313-88548082_chr15:88637502-88641017","pp"
"2023","chr15",88537313,88548082,"promoter","chr15",88703693,88709883,"distal",5.30129570242011e-08,"chr15:88537313-88548082_chr15:88703693-88709883","pe"
"2024","chr15",88537313,88548082,"promoter","chr15",89241747,89247390,"promoter",2.16770834615687e-08,"chr15:88537313-88548082_chr15:89241747-89247390","pp"
"2025","chr15",88603198,88609938,"promoter","chr15",88703693,88709883,"distal",6.54966801683088e-07,"chr15:88603198-88609938_chr15:88703693-88709883","pe"
"2026","chr15",88603198,88609938,"promoter","chr15",89086636,89097484,"promoter",2.22044604925031e-16,"chr15:88603198-88609938_chr15:89086636-89097484","pp"
"2027","chr15",88603198,88609938,"promoter","chr15",89320257,89339481,"promoter",2.4535928844216e-14,"chr15:88603198-88609938_chr15:89320257-89339481","pp"
"2028","chr15",88619988,88627571,"promoter","chr15",88637502,88641017,"promoter",0,"chr15:88619988-88627571_chr15:88637502-88641017","pp"
"2029","chr15",88619988,88627571,"promoter","chr15",88890971,88915304,"promoter",0,"chr15:88619988-88627571_chr15:88890971-88915304","pp"
"2030","chr15",88619988,88627571,"promoter","chr15",89086636,89097484,"promoter",0,"chr15:88619988-88627571_chr15:89086636-89097484","pp"
"2031","chr15",88619988,88627571,"promoter","chr15",89573567,89580699,"promoter",0,"chr15:88619988-88627571_chr15:89573567-89580699","pp"
"2032","chr15",88637502,88641017,"promoter","chr15",88890971,88915304,"promoter",0,"chr15:88637502-88641017_chr15:88890971-88915304","pp"
"2033","chr15",88637502,88641017,"promoter","chr15",89086636,89097484,"promoter",0,"chr15:88637502-88641017_chr15:89086636-89097484","pp"
"2034","chr15",88637502,88641017,"promoter","chr15",89357278,89373137,"promoter",1.21576180882599e-05,"chr15:88637502-88641017_chr15:89357278-89373137","pp"
"2035","chr15",88703693,88709883,"distal","chr15",88890971,88915304,"promoter",1.37636618768866e-08,"chr15:88703693-88709883_chr15:88890971-88915304","pe"
"2036","chr15",88890971,88915304,"promoter","chr15",89195432,89200789,"terminator",0,"chr15:88890971-88915304_chr15:89195432-89200789","pe"
"2037","chr15",88890971,88915304,"promoter","chr15",89241747,89247390,"promoter",0,"chr15:88890971-88915304_chr15:89241747-89247390","pp"
"2038","chr15",88890971,88915304,"promoter","chr15",89345057,89352262,"distal",3.29703797071756e-05,"chr15:88890971-88915304_chr15:89345057-89352262","pe"
"2039","chr15",88890971,88915304,"promoter","chr15",89404819,89419490,"gene.body",2.47070000807259e-05,"chr15:88890971-88915304_chr15:89404819-89419490","pe"
"2040","chr15",88890971,88915304,"promoter","chr15",89688740,89692298,"promoter",1.04223707362294e-05,"chr15:88890971-88915304_chr15:89688740-89692298","pp"
"2041","chr15",89016123,89020934,"distal","chr15",89086636,89097484,"promoter",0.000696611231030042,"chr15:89016123-89020934_chr15:89086636-89097484","pe"
"2042","chr15",89016123,89020934,"distal","chr15",89195432,89200789,"terminator",6.85673740008497e-13,"chr15:89016123-89020934_chr15:89195432-89200789","others"
"2043","chr15",89016123,89020934,"distal","chr15",89206329,89211275,"promoter",0.000330148638953753,"chr15:89016123-89020934_chr15:89206329-89211275","pe"
"2044","chr15",89016123,89020934,"distal","chr15",89241747,89247390,"promoter",0,"chr15:89016123-89020934_chr15:89241747-89247390","pe"
"2045","chr15",89016123,89020934,"distal","chr15",89320257,89339481,"promoter",2.49955611764108e-12,"chr15:89016123-89020934_chr15:89320257-89339481","pe"
"2046","chr15",89086636,89097484,"promoter","chr15",89195432,89200789,"terminator",0,"chr15:89086636-89097484_chr15:89195432-89200789","pe"
"2047","chr15",89086636,89097484,"promoter","chr15",89206329,89211275,"promoter",9.69078595147721e-10,"chr15:89086636-89097484_chr15:89206329-89211275","pp"
"2048","chr15",89086636,89097484,"promoter","chr15",89241747,89247390,"promoter",0,"chr15:89086636-89097484_chr15:89241747-89247390","pp"
"2049","chr15",89086636,89097484,"promoter","chr15",89320257,89339481,"promoter",0,"chr15:89086636-89097484_chr15:89320257-89339481","pp"
"2050","chr15",89086636,89097484,"promoter","chr15",89357278,89373137,"promoter",0,"chr15:89086636-89097484_chr15:89357278-89373137","pp"
"2051","chr15",89086636,89097484,"promoter","chr15",89394469,89404257,"terminator",0,"chr15:89086636-89097484_chr15:89394469-89404257","pe"
"2052","chr15",89086636,89097484,"promoter","chr15",89573567,89580699,"promoter",2.22044604925031e-16,"chr15:89086636-89097484_chr15:89573567-89580699","pp"
"2053","chr15",89086636,89097484,"promoter","chr15",89661164,89668062,"promoter",4.06305403766183e-08,"chr15:89086636-89097484_chr15:89661164-89668062","pp"
"2054","chr15",89086636,89097484,"promoter","chr15",90991326,90996989,"promoter",1.13873643847739e-09,"chr15:89086636-89097484_chr15:90991326-90996989","pp"
"2055","chr15",89195432,89200789,"terminator","chr15",89241747,89247390,"promoter",2.43615017048171e-10,"chr15:89195432-89200789_chr15:89241747-89247390","pe"
"2056","chr15",89195432,89200789,"terminator","chr15",89394469,89404257,"terminator",2.08484563535283e-06,"chr15:89195432-89200789_chr15:89394469-89404257","others"
"2057","chr15",89195432,89200789,"terminator","chr15",89573567,89580699,"promoter",4.08485356651056e-10,"chr15:89195432-89200789_chr15:89573567-89580699","pe"
"2058","chr15",89206329,89211275,"promoter","chr15",89241747,89247390,"promoter",0,"chr15:89206329-89211275_chr15:89241747-89247390","pp"
"2059","chr15",89206329,89211275,"promoter","chr15",89320257,89339481,"promoter",0,"chr15:89206329-89211275_chr15:89320257-89339481","pp"
"2060","chr15",89241747,89247390,"promoter","chr15",89489512,89507157,"promoter",0.000129286148318419,"chr15:89241747-89247390_chr15:89489512-89507157","pp"
"2061","chr15",89241747,89247390,"promoter","chr15",89573567,89580699,"promoter",0,"chr15:89241747-89247390_chr15:89573567-89580699","pp"
"2062","chr15",89241747,89247390,"promoter","chr15",89637381,89656648,"promoter",5.20472553944273e-13,"chr15:89241747-89247390_chr15:89637381-89656648","pp"
"2063","chr15",89241747,89247390,"promoter","chr15",89688740,89692298,"promoter",3.38865668418897e-05,"chr15:89241747-89247390_chr15:89688740-89692298","pp"
"2064","chr15",89241747,89247390,"promoter","chr15",90190170,90193955,"promoter",7.19540797400331e-06,"chr15:89241747-89247390_chr15:90190170-90193955","pp"
"2065","chr15",89320257,89339481,"promoter","chr15",89394469,89404257,"terminator",0,"chr15:89320257-89339481_chr15:89394469-89404257","pe"
"2066","chr15",89320257,89339481,"promoter","chr15",89468329,89488341,"promoter",0,"chr15:89320257-89339481_chr15:89468329-89488341","pp"
"2067","chr15",89320257,89339481,"promoter","chr15",89489512,89507157,"promoter",0,"chr15:89320257-89339481_chr15:89489512-89507157","pp"
"2068","chr15",89320257,89339481,"promoter","chr15",89573567,89580699,"promoter",0,"chr15:89320257-89339481_chr15:89573567-89580699","pp"
"2069","chr15",89320257,89339481,"promoter","chr15",89637381,89656648,"promoter",0,"chr15:89320257-89339481_chr15:89637381-89656648","pp"
"2070","chr15",89320257,89339481,"promoter","chr15",89661164,89668062,"promoter",6.78848754986916e-10,"chr15:89320257-89339481_chr15:89661164-89668062","pp"
"2071","chr15",89320257,89339481,"promoter","chr15",90901234,90907752,"promoter",1.20836674000202e-12,"chr15:89320257-89339481_chr15:90901234-90907752","pp"
"2072","chr15",89320257,89339481,"promoter","chr15",90925477,90937511,"promoter",2.04563965766624e-09,"chr15:89320257-89339481_chr15:90925477-90937511","pp"
"2073","chr15",89345057,89352262,"distal","chr15",89468329,89488341,"promoter",5.86274876201998e-07,"chr15:89345057-89352262_chr15:89468329-89488341","pe"
"2074","chr15",89345057,89352262,"distal","chr15",89573567,89580699,"promoter",0.000182946459598154,"chr15:89345057-89352262_chr15:89573567-89580699","pe"
"2075","chr15",89345057,89352262,"distal","chr15",89742637,89752385,"promoter",4.36778334089727e-05,"chr15:89345057-89352262_chr15:89742637-89752385","pe"
"2076","chr15",89357278,89373137,"promoter","chr15",89489512,89507157,"promoter",2.77555756156289e-15,"chr15:89357278-89373137_chr15:89489512-89507157","pp"
"2077","chr15",89357278,89373137,"promoter","chr15",89537079,89540023,"distal",0.000452600481842036,"chr15:89357278-89373137_chr15:89537079-89540023","pe"
"2078","chr15",89357278,89373137,"promoter","chr15",89637381,89656648,"promoter",0,"chr15:89357278-89373137_chr15:89637381-89656648","pp"
"2079","chr15",89357278,89373137,"promoter","chr15",89661164,89668062,"promoter",0,"chr15:89357278-89373137_chr15:89661164-89668062","pp"
"2080","chr15",89357278,89373137,"promoter","chr15",89688740,89692298,"promoter",0,"chr15:89357278-89373137_chr15:89688740-89692298","pp"
"2081","chr15",89357278,89373137,"promoter","chr15",89742637,89752385,"promoter",0,"chr15:89357278-89373137_chr15:89742637-89752385","pp"
"2082","chr15",89357278,89373137,"promoter","chr15",90256713,90276351,"promoter",7.89135449075218e-06,"chr15:89357278-89373137_chr15:90256713-90276351","pp"
"2083","chr15",89394469,89404257,"terminator","chr15",89489512,89507157,"promoter",4.07881683983646e-09,"chr15:89394469-89404257_chr15:89489512-89507157","pe"
"2084","chr15",89394469,89404257,"terminator","chr15",89637381,89656648,"promoter",0,"chr15:89394469-89404257_chr15:89637381-89656648","pe"
"2085","chr15",89394469,89404257,"terminator","chr15",89742637,89752385,"promoter",2.43969203950201e-07,"chr15:89394469-89404257_chr15:89742637-89752385","pe"
"2086","chr15",89394469,89404257,"terminator","chr15",90216754,90240418,"promoter",1.00075787061726e-05,"chr15:89394469-89404257_chr15:90216754-90240418","pe"
"2087","chr15",89394469,89404257,"terminator","chr15",90901234,90907752,"promoter",3.08090598744037e-06,"chr15:89394469-89404257_chr15:90901234-90907752","pe"
"2088","chr15",89394469,89404257,"terminator","chr15",91019682,91029984,"promoter",2.52802893596638e-06,"chr15:89394469-89404257_chr15:91019682-91029984","pe"
"2089","chr15",89404819,89419490,"gene.body","chr15",89573567,89580699,"promoter",5.31720929508595e-08,"chr15:89404819-89419490_chr15:89573567-89580699","pe"
"2090","chr15",89429507,89433821,"distal","chr15",89573567,89580699,"promoter",6.66133814775094e-16,"chr15:89429507-89433821_chr15:89573567-89580699","pe"
"2091","chr15",89573567,89580699,"promoter","chr15",89637381,89656648,"promoter",1.75981451633334e-11,"chr15:89573567-89580699_chr15:89637381-89656648","pp"
"2092","chr15",89573567,89580699,"promoter","chr15",89688740,89692298,"promoter",0,"chr15:89573567-89580699_chr15:89688740-89692298","pp"
"2093","chr15",89573567,89580699,"promoter","chr15",89891761,89896995,"promoter",0,"chr15:89573567-89580699_chr15:89891761-89896995","pp"
"2094","chr15",89573567,89580699,"promoter","chr15",90087984,90104757,"promoter",1.61648472385423e-13,"chr15:89573567-89580699_chr15:90087984-90104757","pp"
"2095","chr15",89573567,89580699,"promoter","chr15",90183268,90188617,"promoter",6.26165785888588e-14,"chr15:89573567-89580699_chr15:90183268-90188617","pp"
"2096","chr15",89573567,89580699,"promoter","chr15",90194861,90204879,"promoter",5.56831247777723e-11,"chr15:89573567-89580699_chr15:90194861-90204879","pp"
"2097","chr15",89573567,89580699,"promoter","chr15",90256713,90276351,"promoter",3.17575965524952e-11,"chr15:89573567-89580699_chr15:90256713-90276351","pp"
"2098","chr15",89573567,89580699,"promoter","chr15",90901234,90907752,"promoter",3.77144848684452e-09,"chr15:89573567-89580699_chr15:90901234-90907752","pp"
"2099","chr15",89637381,89656648,"promoter","chr15",89661164,89668062,"promoter",0,"chr15:89637381-89656648_chr15:89661164-89668062","pp"
"2100","chr15",89637381,89656648,"promoter","chr15",89688740,89692298,"promoter",0,"chr15:89637381-89656648_chr15:89688740-89692298","pp"
"2101","chr15",89637381,89656648,"promoter","chr15",89742637,89752385,"promoter",0,"chr15:89637381-89656648_chr15:89742637-89752385","pp"
"2102","chr15",89637381,89656648,"promoter","chr15",89902771,89914087,"promoter",0,"chr15:89637381-89656648_chr15:89902771-89914087","pp"
"2103","chr15",89637381,89656648,"promoter","chr15",90247489,90254918,"promoter",3.43663220103707e-08,"chr15:89637381-89656648_chr15:90247489-90254918","pp"
"2104","chr15",89637381,89656648,"promoter","chr15",90256713,90276351,"promoter",0,"chr15:89637381-89656648_chr15:90256713-90276351","pp"
"2105","chr15",89637381,89656648,"promoter","chr15",90901234,90907752,"promoter",1.55431223447522e-15,"chr15:89637381-89656648_chr15:90901234-90907752","pp"
"2106","chr15",89661164,89668062,"promoter","chr15",89891761,89896995,"promoter",0.000171126382273679,"chr15:89661164-89668062_chr15:89891761-89896995","pp"
"2107","chr15",89661164,89668062,"promoter","chr15",90925477,90937511,"promoter",4.11539794653581e-06,"chr15:89661164-89668062_chr15:90925477-90937511","pp"
"2108","chr15",89688740,89692298,"promoter","chr15",89891761,89896995,"promoter",0,"chr15:89688740-89692298_chr15:89891761-89896995","pp"
"2109","chr15",89688740,89692298,"promoter","chr15",89902771,89914087,"promoter",2.94491098173921e-11,"chr15:89688740-89692298_chr15:89902771-89914087","pp"
"2110","chr15",89688740,89692298,"promoter","chr15",90183268,90188617,"promoter",0,"chr15:89688740-89692298_chr15:90183268-90188617","pp"
"2111","chr15",89688740,89692298,"promoter","chr15",90247489,90254918,"promoter",9.76996261670138e-14,"chr15:89688740-89692298_chr15:90247489-90254918","pp"
