"","hAstro","U3028"
"chr15:89688740-89692298_chr15:90183268-90188617",0,1
"chr15:89688740-89692298_chr15:90194861-90204879",1,1
"chr15:89688740-89692298_chr15:90247489-90254918",0,1
"chr15:89688740-89692298_chr15:90925477-90937511",1,0
"chr15:89742637-89752385_chr15:89891761-89896995",0,1
"chr15:89742637-89752385_chr15:89902771-89914087",1,1
"chr15:89742637-89752385_chr15:89998563-90006860",0,1
"chr15:89742637-89752385_chr15:90087984-90104757",0,1
"chr15:89742637-89752385_chr15:90194861-90204879",0,1
"chr15:89742637-89752385_chr15:90991326-90996989",0,1
"chr15:89797481-89816621_chr15:89902771-89914087",0,1
"chr15:89797481-89816621_chr15:90256713-90276351",0,1
"chr15:89891761-89896995_chr15:89902771-89914087",1,1
"chr15:89891761-89896995_chr15:89998563-90006860",1,1
"chr15:89891761-89896995_chr15:90010147-90013925",1,1
"chr15:89891761-89896995_chr15:90087984-90104757",0,1
"chr15:89891761-89896995_chr15:90153887-90168961",0,1
"chr15:89891761-89896995_chr15:90216754-90240418",1,0
"chr15:89891761-89896995_chr15:90256713-90276351",0,1
"chr15:89891761-89896995_chr15:90348450-90353863",0,1
"chr15:89891761-89896995_chr15:90925477-90937511",0,1
"chr15:89891761-89896995_chr15:91019682-91029984",0,1
"chr15:89902771-89914087_chr15:89998563-90006860",1,1
"chr15:89902771-89914087_chr15:90010147-90013925",0,1
"chr15:89902771-89914087_chr15:90087984-90104757",0,1
"chr15:89902771-89914087_chr15:90113590-90118283",1,0
"chr15:89902771-89914087_chr15:90183268-90188617",0,1
"chr15:89902771-89914087_chr15:90216754-90240418",0,1
"chr15:89902771-89914087_chr15:90256713-90276351",1,0
"chr15:89902771-89914087_chr15:90348450-90353863",0,1
"chr15:89902771-89914087_chr15:90861530-90885667",0,1
"chr15:89902771-89914087_chr15:90901234-90907752",0,1
"chr15:89902771-89914087_chr15:90991326-90996989",0,1
"chr15:89998563-90006860_chr15:90010147-90013925",1,1
"chr15:89998563-90006860_chr15:90087984-90104757",0,1
"chr15:89998563-90006860_chr15:90194861-90204879",1,0
"chr15:89998563-90006860_chr15:90247489-90254918",0,1
"chr15:89998563-90006860_chr15:90398916-90404471",0,1
"chr15:90087984-90104757_chr15:90194861-90204879",1,0
"chr15:90087984-90104757_chr15:90216754-90240418",1,1
"chr15:90087984-90104757_chr15:90247489-90254918",1,1
"chr15:90087984-90104757_chr15:90256713-90276351",0,1
"chr15:90087984-90104757_chr15:90348450-90353863",0,1
"chr15:90087984-90104757_chr15:90523250-90532995",0,1
"chr15:90087984-90104757_chr15:90901234-90907752",1,0
"chr15:90087984-90104757_chr15:90925477-90937511",0,1
"chr15:90087984-90104757_chr15:90991326-90996989",0,1
"chr15:90153887-90168961_chr15:90171430-90176992",0,1
"chr15:90153887-90168961_chr15:90183268-90188617",0,1
"chr15:90153887-90168961_chr15:90194861-90204879",0,1
"chr15:90153887-90168961_chr15:90216754-90240418",0,1
"chr15:90153887-90168961_chr15:90256713-90276351",0,1
"chr15:90153887-90168961_chr15:90523250-90532995",0,1
"chr15:90153887-90168961_chr15:90748634-90752716",0,1
"chr15:90153887-90168961_chr15:90901234-90907752",0,1
"chr15:90171430-90176992_chr15:90183268-90188617",0,1
"chr15:90171430-90176992_chr15:90194861-90204879",1,1
"chr15:90171430-90176992_chr15:90861530-90885667",0,1
"chr15:90171430-90176992_chr15:90925477-90937511",0,1
"chr15:90183268-90188617_chr15:90194861-90204879",0,1
"chr15:90183268-90188617_chr15:90216754-90240418",0,1
"chr15:90183268-90188617_chr15:90256713-90276351",0,1
"chr15:90183268-90188617_chr15:90412844-90422334",0,1
"chr15:90183268-90188617_chr15:90663152-90666825",0,1
"chr15:90183268-90188617_chr15:90925477-90937511",0,1
"chr15:90194861-90204879_chr15:90216754-90240418",0,1
"chr15:90194861-90204879_chr15:90256713-90276351",1,1
"chr15:90194861-90204879_chr15:90383497-90396877",1,0
"chr15:90194861-90204879_chr15:90398916-90404471",0,1
"chr15:90194861-90204879_chr15:90556501-90561930",0,1
"chr15:90194861-90204879_chr15:90715139-90720481",0,1
"chr15:90194861-90204879_chr15:90925477-90937511",0,1
"chr15:90194861-90204879_chr15:90991326-90996989",0,1
"chr15:90194861-90204879_chr15:91019682-91029984",0,1
"chr15:90216754-90240418_chr15:90247489-90254918",1,1
"chr15:90216754-90240418_chr15:90256713-90276351",1,1
"chr15:90216754-90240418_chr15:90383497-90396877",0,1
"chr15:90216754-90240418_chr15:90715139-90720481",0,1
"chr15:90216754-90240418_chr15:90748634-90752716",0,1
"chr15:90216754-90240418_chr15:90925477-90937511",0,1
"chr15:90216754-90240418_chr15:90986532-90990803",0,1
"chr15:90247489-90254918_chr15:90256713-90276351",1,1
"chr15:90247489-90254918_chr15:90383497-90396877",0,1
"chr15:90247489-90254918_chr15:90715139-90720481",0,1
"chr15:90247489-90254918_chr15:90748634-90752716",0,1
"chr15:90247489-90254918_chr15:91019682-91029984",0,1
"chr15:90256713-90276351_chr15:90383497-90396877",0,1
"chr15:90256713-90276351_chr15:90398916-90404471",1,1
"chr15:90256713-90276351_chr15:90405676-90411597",0,1
"chr15:90256713-90276351_chr15:90523250-90532995",0,1
"chr15:90256713-90276351_chr15:90556501-90561930",0,1
"chr15:90256713-90276351_chr15:90663152-90666825",0,1
"chr15:90256713-90276351_chr15:90748634-90752716",0,1
"chr15:90256713-90276351_chr15:90861530-90885667",1,1
"chr15:90256713-90276351_chr15:90901234-90907752",0,1
"chr15:90256713-90276351_chr15:90925477-90937511",0,1
"chr15:90256713-90276351_chr15:90951111-90963437",0,1
"chr15:90256713-90276351_chr15:90991326-90996989",0,1
"chr15:90321747-90324294_chr15:90901234-90907752",0,1
"chr15:90321747-90324294_chr15:90925477-90937511",0,1
"chr15:90348450-90353863_chr15:90383497-90396877",1,1
"chr15:90348450-90353863_chr15:90412844-90422334",0,1
"chr15:90348450-90353863_chr15:90523250-90532995",0,1
"chr15:90348450-90353863_chr15:90556501-90561930",0,1
"chr15:90348450-90353863_chr15:90861530-90885667",1,1
"chr15:90348450-90353863_chr15:90901234-90907752",0,1
"chr15:90348450-90353863_chr15:90925477-90937511",1,1
"chr15:90348450-90353863_chr15:90991326-90996989",0,1
"chr15:90383497-90396877_chr15:90398916-90404471",1,1
"chr15:90383497-90396877_chr15:90412844-90422334",0,1
"chr15:90383497-90396877_chr15:90523250-90532995",0,1
"chr15:90383497-90396877_chr15:90556501-90561930",0,1
"chr15:90383497-90396877_chr15:90715139-90720481",0,1
"chr15:90383497-90396877_chr15:90837762-90848151",0,1
"chr15:90383497-90396877_chr15:90861530-90885667",1,1
"chr15:90383497-90396877_chr15:90901234-90907752",1,0
"chr15:90383497-90396877_chr15:90925477-90937511",0,1
"chr15:90383497-90396877_chr15:90991326-90996989",1,1
"chr15:90383497-90396877_chr15:91019682-91029984",1,1
"chr15:90398916-90404471_chr15:90412844-90422334",0,1
"chr15:90398916-90404471_chr15:90748634-90752716",0,1
"chr15:90398916-90404471_chr15:91019682-91029984",0,1
"chr15:90412844-90422334_chr15:90523250-90532995",0,1
"chr15:90412844-90422334_chr15:90951111-90963437",0,1
"chr15:90523250-90532995_chr15:90556501-90561930",0,1
"chr15:90523250-90532995_chr15:90715139-90720481",0,1
"chr15:90523250-90532995_chr15:90925477-90937511",1,1
"chr15:90556501-90561930_chr15:90715139-90720481",0,1
"chr15:90556501-90561930_chr15:90861530-90885667",0,1
"chr15:90556501-90561930_chr15:90901234-90907752",0,1
"chr15:90556501-90561930_chr15:90925477-90937511",0,1
"chr15:90651951-90657604_chr15:90861530-90885667",1,0
"chr15:90651951-90657604_chr15:90925477-90937511",1,0
"chr15:90663152-90666825_chr15:90715139-90720481",0,1
"chr15:90663152-90666825_chr15:90861530-90885667",1,0
"chr15:90663152-90666825_chr15:90901234-90907752",0,1
"chr15:90663152-90666825_chr15:90925477-90937511",1,1
"chr15:90715139-90720481_chr15:90748634-90752716",0,1
"chr15:90715139-90720481_chr15:90837762-90848151",0,1
"chr15:90715139-90720481_chr15:90861530-90885667",1,1
"chr15:90715139-90720481_chr15:90901234-90907752",0,1
"chr15:90715139-90720481_chr15:90925477-90937511",1,1
"chr15:90715139-90720481_chr15:90991326-90996989",0,1
"chr15:90715139-90720481_chr15:91019682-91029984",0,1
"chr15:90748634-90752716_chr15:90861530-90885667",0,1
"chr15:90748634-90752716_chr15:90901234-90907752",0,1
"chr15:90748634-90752716_chr15:90925477-90937511",0,1
"chr15:90748634-90752716_chr15:90991326-90996989",0,1
"chr15:90748634-90752716_chr15:91019682-91029984",0,1
"chr15:90837762-90848151_chr15:90861530-90885667",0,1
"chr15:90837762-90848151_chr15:90991326-90996989",0,1
"chr15:90861530-90885667_chr15:90901234-90907752",1,1
"chr15:90861530-90885667_chr15:90925477-90937511",1,1
"chr15:90861530-90885667_chr15:90991326-90996989",0,1
"chr15:90861530-90885667_chr15:91096783-91102397",0,1
"chr15:90861530-90885667_chr15:92391540-92397434",0,1
"chr15:90901234-90907752_chr15:90925477-90937511",1,1
"chr15:90901234-90907752_chr15:90991326-90996989",0,1
"chr15:90901234-90907752_chr15:91019682-91029984",0,1
"chr15:90925477-90937511_chr15:90951111-90963437",1,1
"chr15:90925477-90937511_chr15:90986532-90990803",0,1
"chr15:90925477-90937511_chr15:90991326-90996989",1,1
"chr15:90925477-90937511_chr15:91019682-91029984",0,1
"chr15:90925477-90937511_chr15:91096783-91102397",0,1
"chr15:90925477-90937511_chr15:91939065-91951306",0,1
"chr15:90925477-90937511_chr15:91961537-91967378",0,1
"chr15:90925477-90937511_chr15:92651826-92657554",1,0
"chr15:90925477-90937511_chr15:92807456-92813664",1,0
"chr15:90925477-90937511_chr15:92880062-92918460",0,1
"chr15:90951111-90963437_chr15:90991326-90996989",1,1
"chr15:90951111-90963437_chr15:91019682-91029984",1,1
"chr15:90951111-90963437_chr15:91096783-91102397",0,1
"chr15:90951111-90963437_chr15:92880062-92918460",0,1
"chr15:90986532-90990803_chr15:90991326-90996989",0,1
"chr15:90986532-90990803_chr15:91019682-91029984",0,1
"chr15:90991326-90996989_chr15:91019682-91029984",1,1
"chr15:90991326-90996989_chr15:91096783-91102397",1,0
"chr15:90991326-90996989_chr15:91627281-91629143",0,1
"chr15:90991326-90996989_chr15:91691890-91696173",0,1
"chr15:90991326-90996989_chr15:91914998-91925430",0,1
"chr15:90991326-90996989_chr15:92807456-92813664",0,1
"chr15:90991326-90996989_chr15:92816370-92822700",0,1
"chr15:90991326-90996989_chr15:92829965-92834225",0,1
"chr15:90991326-90996989_chr15:92880062-92918460",0,1
"chr15:91019682-91029984_chr15:91939065-91951306",0,1
"chr15:91019682-91029984_chr15:91961537-91967378",0,1
"chr15:91019682-91029984_chr15:92816370-92822700",0,1
"chr15:91019682-91029984_chr15:92880062-92918460",0,1
"chr15:91627281-91629143_chr15:91850567-91857277",0,1
"chr15:91691890-91696173_chr15:91850567-91857277",0,1
"chr15:91691890-91696173_chr15:92880062-92918460",0,1
"chr15:91850567-91857277_chr15:91961537-91967378",0,1
"chr15:91850567-91857277_chr15:92391540-92397434",0,1
"chr15:91850567-91857277_chr15:92708465-92719259",0,1
"chr15:91850567-91857277_chr15:92816370-92822700",0,1
"chr15:91939065-91951306_chr15:92880062-92918460",0,1
"chr15:91961537-91967378_chr15:92880062-92918460",0,1
"chr15:92143193-92148201_chr15:92391540-92397434",0,1
"chr15:92343498-92345417_chr15:93085209-93092667",0,1
"chr15:92391540-92397434_chr15:92651826-92657554",1,0
"chr15:92391540-92397434_chr15:92708465-92719259",1,1
"chr15:92391540-92397434_chr15:92733162-92736059",1,1
"chr15:92391540-92397434_chr15:92880062-92918460",0,1
"chr15:92391540-92397434_chr15:93054219-93079379",0,1
"chr15:92391540-92397434_chr15:93356937-93360793",1,0
"chr15:92527482-92537171_chr15:92651826-92657554",1,0
"chr15:92527482-92537171_chr15:92708465-92719259",1,0
"chr15:92651826-92657554_chr15:92807456-92813664",1,0
"chr15:92708465-92719259_chr15:92880062-92918460",0,1
"chr15:92708465-92719259_chr15:93054219-93079379",0,1
"chr15:92708465-92719259_chr15:93085209-93092667",0,1
"chr15:92708465-92719259_chr15:94065315-94072551",0,1
"chr15:92733162-92736059_chr15:92880062-92918460",1,1
"chr15:92800024-92805555_chr15:92880062-92918460",1,0
"chr15:92807456-92813664_chr15:92816370-92822700",0,1
"chr15:92807456-92813664_chr15:92829965-92834225",0,1
"chr15:92807456-92813664_chr15:92880062-92918460",1,1
"chr15:92807456-92813664_chr15:93054219-93079379",0,1
"chr15:92816370-92822700_chr15:92829965-92834225",0,1
"chr15:92816370-92822700_chr15:92880062-92918460",0,1
"chr15:92816370-92822700_chr15:93054219-93079379",0,1
"chr15:92829965-92834225_chr15:92880062-92918460",0,1
"chr15:92829965-92834225_chr15:93054219-93079379",0,1
"chr15:92880062-92918460_chr15:92946095-92951257",1,0
"chr15:92880062-92918460_chr15:93023267-93034950",0,1
"chr15:92880062-92918460_chr15:93054219-93079379",1,1
"chr15:93023267-93034950_chr15:93054219-93079379",0,1
"chr15:93023267-93034950_chr15:94065315-94072551",0,1
"chr15:93054219-93079379_chr15:93085209-93092667",1,1
"chr15:93054219-93079379_chr15:93309367-93316116",0,1
"chr15:93054219-93079379_chr15:94117903-94120285",0,1
"chr15:93085209-93092667_chr15:93309367-93316116",0,1
"chr15:93085209-93092667_chr15:94117903-94120285",0,1
"chr15:94671071-94675509_chr15:96351066-96371728",1,0
"chr15:95233273-95236101_chr15:96319801-96349044",1,0
"chr15:95325888-95329345_chr15:96319801-96349044",1,0
"chr15:95494425-95496565_chr15:96319801-96349044",1,0
"chr15:95782528-95789000_chr15:96319801-96349044",1,0
"chr15:96051624-96056128_chr15:96319801-96349044",1,1
"chr15:96051624-96056128_chr15:96351066-96371728",1,0
"chr15:96202178-96207792_chr15:96319801-96349044",1,0
"chr15:96319801-96349044_chr15:96351066-96371728",1,1
"chr15:96319801-96349044_chr15:96407249-96411978",1,0
"chr15:96319801-96349044_chr15:96414085-96418625",1,1
"chr15:96319801-96349044_chr15:96889052-96892171",0,1
"chr15:96319801-96349044_chr15:97027712-97032704",1,0
"chr15:96319801-96349044_chr15:97227700-97233578",0,1
"chr15:96351066-96371728_chr15:96946960-96949309",1,0
"chr15:96351066-96371728_chr15:97650536-97654569",1,0
"chr15:97958783-97968693_chr15:98425878-98446151",0,1
"chr15:97958783-97968693_chr15:98545235-98555103",0,1
"chr15:97958783-97968693_chr15:98645851-98660741",0,1
"chr15:97958783-97968693_chr15:98798368-98803301",0,1
"chr15:97958783-97968693_chr15:98821049-98833188",0,1
"chr15:97958783-97968693_chr15:98849420-98860159",0,1
"chr15:97958783-97968693_chr15:98863820-98868657",0,1
"chr15:97958783-97968693_chr15:98872490-98876336",0,1
"chr15:97958783-97968693_chr15:99056236-99068651",0,1
"chr15:97958783-97968693_chr15:99245503-99254856",0,1
"chr15:97958783-97968693_chr15:99730655-99735507",0,1
"chr15:98420162-98425167_chr15:98425878-98446151",1,1
"chr15:98420162-98425167_chr15:98645851-98660741",0,1
"chr15:98420162-98425167_chr15:99056236-99068651",0,1
"chr15:98420162-98425167_chr15:99070465-99077404",0,1
"chr15:98425878-98446151_chr15:98645851-98660741",1,1
"chr15:98425878-98446151_chr15:98821049-98833188",0,1
"chr15:98425878-98446151_chr15:99056236-99068651",0,1
"chr15:98425878-98446151_chr15:99070465-99077404",0,1
"chr15:98425878-98446151_chr15:99095225-99111040",0,1
"chr15:98425878-98446151_chr15:99245503-99254856",1,1
"chr15:98467502-98473577_chr15:98849420-98860159",1,0
"chr15:98474757-98480197_chr15:98645851-98660741",0,1
"chr15:98499420-98513466_chr15:98645851-98660741",1,0
"chr15:98499420-98513466_chr15:99056236-99068651",1,0
"chr15:98545235-98555103_chr15:98645851-98660741",1,1
"chr15:98545235-98555103_chr15:98752673-98756857",0,1
"chr15:98545235-98555103_chr15:98849420-98860159",0,1
"chr15:98545235-98555103_chr15:98863820-98868657",0,1
"chr15:98545235-98555103_chr15:99056236-99068651",1,1
"chr15:98545235-98555103_chr15:99245503-99254856",0,1
"chr15:98645851-98660741_chr15:100599116-100606695",1,0
"chr15:98645851-98660741_chr15:98725937-98729334",1,1
"chr15:98645851-98660741_chr15:98752673-98756857",0,1
"chr15:98645851-98660741_chr15:98798368-98803301",1,1
"chr15:98645851-98660741_chr15:98821049-98833188",1,1
"chr15:98645851-98660741_chr15:98849420-98860159",1,1
"chr15:98645851-98660741_chr15:98863820-98868657",1,1
"chr15:98645851-98660741_chr15:98872490-98876336",0,1
"chr15:98645851-98660741_chr15:98895548-98901375",1,1
"chr15:98645851-98660741_chr15:98984500-98990452",1,0
"chr15:98645851-98660741_chr15:99012359-99016652",0,1
"chr15:98645851-98660741_chr15:99023350-99027013",1,0
"chr15:98645851-98660741_chr15:99056236-99068651",1,1
"chr15:98645851-98660741_chr15:99070465-99077404",1,1
"chr15:98645851-98660741_chr15:99082095-99084202",0,1
"chr15:98645851-98660741_chr15:99095225-99111040",1,1
"chr15:98645851-98660741_chr15:99121910-99127450",0,1
"chr15:98645851-98660741_chr15:99245503-99254856",1,1
"chr15:98645851-98660741_chr15:99498862-99506524",0,1
"chr15:98645851-98660741_chr15:99730655-99735507",1,1
"chr15:98725937-98729334_chr15:98752673-98756857",1,1
"chr15:98725937-98729334_chr15:98821049-98833188",0,1
"chr15:98725937-98729334_chr15:98849420-98860159",0,1
"chr15:98725937-98729334_chr15:98863820-98868657",0,1
"chr15:98725937-98729334_chr15:98872490-98876336",0,1
"chr15:98725937-98729334_chr15:98895548-98901375",0,1
"chr15:98725937-98729334_chr15:99056236-99068651",0,1
"chr15:98725937-98729334_chr15:99095225-99111040",0,1
"chr15:98752673-98756857_chr15:98821049-98833188",0,1
"chr15:98752673-98756857_chr15:98849420-98860159",0,1
"chr15:98752673-98756857_chr15:98863820-98868657",0,1
"chr15:98752673-98756857_chr15:99056236-99068651",0,1
"chr15:98752673-98756857_chr15:99070465-99077404",0,1
"chr15:98798368-98803301_chr15:98821049-98833188",1,1
"chr15:98798368-98803301_chr15:98849420-98860159",0,1
"chr15:98798368-98803301_chr15:98863820-98868657",0,1
"chr15:98798368-98803301_chr15:98895548-98901375",0,1
"chr15:98798368-98803301_chr15:99056236-99068651",0,1
"chr15:98798368-98803301_chr15:99082095-99084202",0,1
"chr15:98798368-98803301_chr15:99245503-99254856",0,1
"chr15:98821049-98833188_chr15:98849420-98860159",1,1
"chr15:98821049-98833188_chr15:99012359-99016652",0,1
"chr15:98821049-98833188_chr15:99056236-99068651",0,1
"chr15:98821049-98833188_chr15:99095225-99111040",1,0
"chr15:98821049-98833188_chr15:99245503-99254856",1,1
"chr15:98849420-98860159_chr15:98863820-98868657",1,1
"chr15:98849420-98860159_chr15:98872490-98876336",0,1
"chr15:98849420-98860159_chr15:98895548-98901375",1,1
"chr15:98849420-98860159_chr15:99012359-99016652",0,1
"chr15:98849420-98860159_chr15:99056236-99068651",1,1
"chr15:98849420-98860159_chr15:99070465-99077404",0,1
"chr15:98849420-98860159_chr15:99095225-99111040",1,1
"chr15:98849420-98860159_chr15:99245503-99254856",0,1
"chr15:98863820-98868657_chr15:100599116-100606695",0,1
"chr15:98863820-98868657_chr15:98872490-98876336",0,1
"chr15:98863820-98868657_chr15:98895548-98901375",1,1
"chr15:98863820-98868657_chr15:99012359-99016652",1,1
"chr15:98863820-98868657_chr15:99056236-99068651",0,1
"chr15:98863820-98868657_chr15:99070465-99077404",0,1
"chr15:98863820-98868657_chr15:99245503-99254856",1,1
"chr15:98872490-98876336_chr15:99056236-99068651",0,1
"chr15:98895548-98901375_chr15:99023350-99027013",1,0
"chr15:98895548-98901375_chr15:99056236-99068651",0,1
"chr15:98895548-98901375_chr15:99070465-99077404",0,1
"chr15:98895548-98901375_chr15:99095225-99111040",0,1
"chr15:98895548-98901375_chr15:99121910-99127450",0,1
"chr15:98895548-98901375_chr15:99702452-99705124",0,1
"chr15:99012359-99016652_chr15:99056236-99068651",1,1
"chr15:99012359-99016652_chr15:99245503-99254856",0,1
"chr15:99056236-99068651_chr15:99070465-99077404",1,1
"chr15:99056236-99068651_chr15:99245503-99254856",1,1
"chr15:99056236-99068651_chr15:99702452-99705124",0,1
