chr.x	start.x	end.x	chr.y	start.y	end.y	hAstro	U3028	loopWidth	mango.FDR	mango.P	loopID	total_counts
193472	chr15	98752673	98756857	chr15	99095225	99111040	0	0	348367	7.91218626314295e-12	1.59716684322575e-12	chr15:98752673-98756857_chr15:99095225-99111040	0
193473	chr15	98752673	98756857	chr15	99121910	99127450	0	0	369915	0.000105755745080578	5.5916205775719e-05	chr15:98752673-98756857_chr15:99121910-99127450	0
193474	chr15	98752673	98756857	chr15	99245503	99254856	0	0	495414	2.17291797233492e-07	6.91368151617411e-08	chr15:98752673-98756857_chr15:99245503-99254856	0
193475	chr15	98752673	98756857	chr15	99563979	99570581	0	0	812515	2.30806451377619e-05	1.02317853947209e-05	chr15:98752673-98756857_chr15:99563979-99570581	0
193476	chr15	98798368	98803301	chr15	98821049	98833188	2	6	26284	8.61127568173626e-05	4.45719483733731e-05	chr15:98798368-98803301_chr15:98821049-98833188	8
193477	chr15	98798368	98803301	chr15	98849420	98860159	0	9	53955	0	0	chr15:98798368-98803301_chr15:98849420-98860159	9
193478	chr15	98798368	98803301	chr15	98863820	98868657	0	8	65404	2.00119811715596e-07	6.33780857794974e-08	chr15:98798368-98803301_chr15:98863820-98868657	8
193479	chr15	98798368	98803301	chr15	98895548	98901375	0	1	97627	7.4027567108887e-08	2.21561343716203e-08	chr15:98798368-98803301_chr15:98895548-98901375	1
193480	chr15	98798368	98803301	chr15	99012359	99016652	0	0	213671	0.000367839592428919	0.000214759187167846	chr15:98798368-98803301_chr15:99012359-99016652	0
193481	chr15	98798368	98803301	chr15	99056236	99068651	0	1	261609	0	0	chr15:98798368-98803301_chr15:99056236-99068651	1
193482	chr15	98798368	98803301	chr15	99082095	99084202	0	2	282314	0.000181612919931469	0.000100781378093107	chr15:98798368-98803301_chr15:99082095-99084202	2
193483	chr15	98798368	98803301	chr15	99095225	99111040	0	0	302298	1.03684148806121e-06	3.55892913805889e-07	chr15:98798368-98803301_chr15:99095225-99111040	0
193484	chr15	98798368	98803301	chr15	99245503	99254856	0	1	449345	7.32035821641355e-10	1.75303993543707e-10	chr15:98798368-98803301_chr15:99245503-99254856	1
193485	chr15	98798368	98803301	chr15	100599116	100606695	0	0	1802071	5.45326881732881e-06	2.01442062808255e-06	chr15:98798368-98803301_chr15:100599116-100606695	0
193486	chr15	98821049	98833188	chr15	98849420	98860159	1	8	27671	1.14237327380368e-11	2.33768560065073e-12	chr15:98821049-98833188_chr15:98849420-98860159	9
193487	chr15	98821049	98833188	chr15	99012359	99016652	0	1	187387	7.50263806705551e-06	2.87894383466103e-06	chr15:98821049-98833188_chr15:99012359-99016652	1
193488	chr15	98821049	98833188	chr15	99056236	99068651	0	3	235325	3.10949618447288e-13	5.7065463465733e-14	chr15:98821049-98833188_chr15:99056236-99068651	3
193489	chr15	98821049	98833188	chr15	99095225	99111040	1	0	276014	0.000187891047616998	0.000104571819623089	chr15:98821049-98833188_chr15:99095225-99111040	1
193490	chr15	98821049	98833188	chr15	99121910	99127450	0	0	297561	1.09546056145573e-06	3.76875259666676e-07	chr15:98821049-98833188_chr15:99121910-99127450	0
193491	chr15	98821049	98833188	chr15	99245503	99254856	1	2	423061	3.26286207569506e-07	1.06063507532284e-07	chr15:98821049-98833188_chr15:99245503-99254856	3
193492	chr15	98849420	98860159	chr15	98863820	98868657	5	19	11449	0	0	chr15:98849420-98860159_chr15:98863820-98868657	24
193493	chr15	98849420	98860159	chr15	98872490	98876336	0	3	19623	5.20586429887422e-07	1.73246440304808e-07	chr15:98849420-98860159_chr15:98872490-98876336	3
193494	chr15	98849420	98860159	chr15	98889013	98892510	0	0	35972	2.18772388352454e-06	7.72813962601759e-07	chr15:98849420-98860159_chr15:98889013-98892510	0
193495	chr15	98849420	98860159	chr15	98895548	98901375	1	9	43672	1.12890647064989e-06	3.88827010699977e-07	chr15:98849420-98860159_chr15:98895548-98901375	10
193496	chr15	98849420	98860159	chr15	98902521	98912806	0	0	52874	0.00169936478839531	0.00106418446228329	chr15:98849420-98860159_chr15:98902521-98912806	0
193497	chr15	98849420	98860159	chr15	99012359	99016652	0	2	159716	0	0	chr15:98849420-98860159_chr15:99012359-99016652	2
193498	chr15	98849420	98860159	chr15	99056236	99068651	1	6	207654	0	0	chr15:98849420-98860159_chr15:99056236-99068651	7
193499	chr15	98849420	98860159	chr15	99070465	99077404	0	1	219145	2.38247767544095e-08	6.65826360712884e-09	chr15:98849420-98860159_chr15:99070465-99077404	1
193500	chr15	98849420	98860159	chr15	99095225	99111040	1	3	248343	1.67652459876556e-13	3.01980662698043e-14	chr15:98849420-98860159_chr15:99095225-99111040	4
193501	chr15	98849420	98860159	chr15	99245503	99254856	0	1	395390	0	0	chr15:98849420-98860159_chr15:99245503-99254856	1
193502	chr15	98849420	98860159	chr15	99563979	99570581	0	0	712490	6.94043439786676e-08	2.0687372703776e-08	chr15:98849420-98860159_chr15:99563979-99570581	0
193503	chr15	98849420	98860159	chr15	99730655	99735507	0	0	878291	1.90410293564024e-05	8.23631688873228e-06	chr15:98849420-98860159_chr15:99730655-99735507	0
193504	chr15	98849420	98860159	chr15	100599116	100606695	0	0	1748116	5.74115921249314e-06	2.1342577758432e-06	chr15:98849420-98860159_chr15:100599116-100606695	0
193505	chr15	98863820	98868657	chr15	98872490	98876336	0	9	8174	0	0	chr15:98863820-98868657_chr15:98872490-98876336	9
193506	chr15	98863820	98868657	chr15	98889013	98892510	0	0	24523	1.01809415279001e-07	3.10382841650636e-08	chr15:98863820-98868657_chr15:98889013-98892510	0
193507	chr15	98863820	98868657	chr15	98895548	98901375	2	14	32223	0	0	chr15:98863820-98868657_chr15:98895548-98901375	16
193508	chr15	98863820	98868657	chr15	99012359	99016652	1	2	148267	0	0	chr15:98863820-98868657_chr15:99012359-99016652	3
193509	chr15	98863820	98868657	chr15	99056236	99068651	0	4	196205	0	0	chr15:98863820-98868657_chr15:99056236-99068651	4
193510	chr15	98863820	98868657	chr15	99070465	99077404	0	2	207696	5.32471392232656e-06	1.96132307672681e-06	chr15:98863820-98868657_chr15:99070465-99077404	2
193511	chr15	98863820	98868657	chr15	99095225	99111040	0	0	236894	1.39863869458367e-15	2.22044604925031e-16	chr15:98863820-98868657_chr15:99095225-99111040	0
193512	chr15	98863820	98868657	chr15	99245503	99254856	1	5	383941	0	0	chr15:98863820-98868657_chr15:99245503-99254856	6
193513	chr15	98863820	98868657	chr15	99563979	99570581	0	0	701041	8.01992149258229e-08	2.41194474392969e-08	chr15:98863820-98868657_chr15:99563979-99570581	0
193514	chr15	98863820	98868657	chr15	99706408	99714533	0	0	844232	2.15122623590787e-05	9.45267907848102e-06	chr15:98863820-98868657_chr15:99706408-99714533	0
193515	chr15	98863820	98868657	chr15	99730655	99735507	0	0	866842	2.08767844447718e-05	9.13830566595664e-06	chr15:98863820-98868657_chr15:99730655-99735507	0
193516	chr15	98863820	98868657	chr15	100599116	100606695	0	1	1736667	6.62771050334297e-09	1.72035430345829e-09	chr15:98863820-98868657_chr15:100599116-100606695	1
193517	chr15	98872490	98876336	chr15	99012359	99016652	0	0	140092	0.00187619369965889	0.00117842511949207	chr15:98872490-98876336_chr15:99012359-99016652	0
193518	chr15	98872490	98876336	chr15	99056236	99068651	0	5	188030	0	0	chr15:98872490-98876336_chr15:99056236-99068651	5
193519	chr15	98872490	98876336	chr15	99095225	99111040	0	0	228719	3.17875120661408e-06	1.13817755131862e-06	chr15:98872490-98876336_chr15:99095225-99111040	0
193520	chr15	98872490	98876336	chr15	99121910	99127450	0	0	250267	0.000243172555892214	0.000138027841394828	chr15:98872490-98876336_chr15:99121910-99127450	0
193521	chr15	98872490	98876336	chr15	99245503	99254856	0	0	375766	9.30045256085787e-05	4.85284195703706e-05	chr15:98872490-98876336_chr15:99245503-99254856	0
193522	chr15	98883280	98886236	chr15	99095225	99111040	0	0	218374	0.000347753563947426	0.000202310495330815	chr15:98883280-98886236_chr15:99095225-99111040	0
193523	chr15	98889013	98892510	chr15	98895548	98901375	0	0	7700	6.70744907661404e-05	3.38011532792226e-05	chr15:98889013-98892510_chr15:98895548-98901375	0
193524	chr15	98889013	98892510	chr15	99012359	99016652	0	0	123744	0.00413116213679206	0.0026524704660249	chr15:98889013-98892510_chr15:99012359-99016652	0
193525	chr15	98889013	98892510	chr15	99056236	99068651	0	0	171682	1.41925745161758e-05	5.90579290393745e-06	chr15:98889013-98892510_chr15:99056236-99068651	0
193526	chr15	98889013	98892510	chr15	99095225	99111040	0	0	212371	0.000402635234405933	0.000236392829725762	chr15:98889013-98892510_chr15:99095225-99111040	0
193527	chr15	98889013	98892510	chr15	99245503	99254856	0	0	359418	2.05746137665866e-09	5.09474906706942e-10	chr15:98889013-98892510_chr15:99245503-99254856	0
193528	chr15	98895548	98901375	chr15	99023350	99027013	2	0	126720	0.00338524777853126	0.00216276142966132	chr15:98895548-98901375_chr15:99023350-99027013	2
193529	chr15	98895548	98901375	chr15	99056236	99068651	0	4	163982	6.95389421031608e-14	1.22124532708767e-14	chr15:98895548-98901375_chr15:99056236-99068651	4
193530	chr15	98895548	98901375	chr15	99070465	99077404	0	1	175473	0.000705052063992623	0.000426545160812308	chr15:98895548-98901375_chr15:99070465-99077404	1
193531	chr15	98895548	98901375	chr15	99095225	99111040	0	1	204671	0.000425070330328752	0.000250406010778637	chr15:98895548-98901375_chr15:99095225-99111040	1
193532	chr15	98895548	98901375	chr15	99121910	99127450	0	2	226218	0.000316182945112131	0.000182802241919466	chr15:98895548-98901375_chr15:99121910-99127450	2
193533	chr15	98895548	98901375	chr15	99245503	99254856	0	0	351718	2.14632665511355e-09	5.32145105758275e-10	chr15:98895548-98901375_chr15:99245503-99254856	0
193534	chr15	98895548	98901375	chr15	99563979	99570581	0	0	668818	3.08222209228642e-05	1.41638118309473e-05	chr15:98895548-98901375_chr15:99563979-99570581	0
193535	chr15	98895548	98901375	chr15	99702452	99705124	0	1	805326	2.32208789165894e-05	1.03016926896737e-05	chr15:98895548-98901375_chr15:99702452-99705124	1
193536	chr15	98902521	98912806	chr15	99056236	99068651	0	0	154780	3.20780307140867e-09	8.04439626023168e-10	chr15:98902521-98912806_chr15:99056236-99068651	0
193537	chr15	98902521	98912806	chr15	99095225	99111040	0	0	195469	6.32397000242439e-06	2.37747472087158e-06	chr15:98902521-98912806_chr15:99095225-99111040	0
193538	chr15	98923973	98929095	chr15	99056236	99068651	0	0	135909	5.52666491865588e-05	2.72503230945853e-05	chr15:98923973-98929095_chr15:99056236-99068651	0
193539	chr15	98945415	98970772	chr15	99056236	99068651	0	0	104350	2.27541506177509e-07	7.25673489077039e-08	chr15:98945415-98970772_chr15:99056236-99068651	0
193540	chr15	98945415	98970772	chr15	99070465	99077404	0	0	115841	0.00694874000847108	0.00451434012659169	chr15:98945415-98970772_chr15:99070465-99077404	0
193541	chr15	98945415	98970772	chr15	99136362	99140393	0	0	180284	0.000644900990272069	0.000388496943713679	chr15:98945415-98970772_chr15:99136362-99140393	0
193542	chr15	98945415	98970772	chr15	99245503	99254856	0	0	292086	1.16521395672008e-06	4.01832910834621e-07	chr15:98945415-98970772_chr15:99245503-99254856	0
193543	chr15	99012359	99016652	chr15	99056236	99068651	1	2	47938	4.31067629812296e-07	1.42129768621047e-07	chr15:99012359-99016652_chr15:99056236-99068651	3
193544	chr15	99012359	99016652	chr15	99245503	99254856	0	1	235674	6.98472870098294e-11	1.53141943570745e-11	chr15:99012359-99016652_chr15:99245503-99254856	1
193545	chr15	99012359	99016652	chr15	99730655	99735507	0	0	718575	2.71524993009626e-05	1.22830367345061e-05	chr15:99012359-99016652_chr15:99730655-99735507	0
193546	chr15	99056236	99068651	chr15	99070465	99077404	1	3	11491	0.00638996296678487	0.00414425783266847	chr15:99056236-99068651_chr15:99070465-99077404	4
193547	chr15	99056236	99068651	chr15	99245503	99254856	1	3	187736	0	0	chr15:99056236-99068651_chr15:99245503-99254856	4
193548	chr15	99056236	99068651	chr15	99702452	99705124	0	1	641344	3.85111754345622e-05	1.81924778458464e-05	chr15:99056236-99068651_chr15:99702452-99705124	1
193549	chr15	99056236	99068651	chr15	99706408	99714533	0	0	648027	3.41968719878513e-05	1.59238593006039e-05	chr15:99056236-99068651_chr15:99706408-99714533	0
193550	chr15	99056236	99068651	chr15	99730655	99735507	0	0	670637	1.68564057970427e-10	3.82414100386086e-11	chr15:99056236-99068651_chr15:99730655-99735507	0
193551	chr15	99056236	99068651	chr15	99803473	99809443	0	2	744014	6.7329187061452e-08	2.00323180266082e-08	chr15:99056236-99068651_chr15:99803473-99809443	2
193552	chr15	99056236	99068651	chr15	100599116	100606695	0	0	1540462	7.43315439970081e-12	1.49713574870702e-12	chr15:99056236-99068651_chr15:100599116-100606695	0
193553	chr15	99070465	99077404	chr15	99245503	99254856	0	3	176245	9.69667584319931e-08	2.94797429800653e-08	chr15:99070465-99077404_chr15:99245503-99254856	3
193554	chr15	99087521	99092908	chr15	99095225	99111040	0	0	12918	0.000314846882220175	0.000181969184030129	chr15:99087521-99092908_chr15:99095225-99111040	0
193555	chr15	99087521	99092908	chr15	99245503	99254856	0	0	159965	0.00101670535201951	0.000624997996709675	chr15:99087521-99092908_chr15:99245503-99254856	0
193556	chr15	99087521	99092908	chr15	99563979	99570581	0	0	477065	5.8446244071987e-05	2.90045506182723e-05	chr15:99087521-99092908_chr15:99563979-99570581	0
193557	chr15	99095225	99111040	chr15	99121910	99127450	0	7	21547	3.97513529242602e-11	8.52362624925718e-12	chr15:99095225-99111040_chr15:99121910-99127450	7
193558	chr15	99095225	99111040	chr15	99214034	99218750	0	0	113259	1.33216130873573e-05	5.49774156088922e-06	chr15:99095225-99111040_chr15:99214034-99218750	0
193559	chr15	99095225	99111040	chr15	99245503	99254856	0	6	147047	0	0	chr15:99095225-99111040_chr15:99245503-99254856	6
193560	chr15	99095225	99111040	chr15	99304534	99309077	0	0	203673	0.000453664472530384	0.000268282623078542	chr15:99095225-99111040_chr15:99304534-99309077	0
193561	chr15	99095225	99111040	chr15	99430392	99444381	0	1	334254	7.44492281557044e-07	2.51968962028393e-07	chr15:99095225-99111040_chr15:99430392-99444381	1
193562	chr15	99095225	99111040	chr15	99563979	99570581	0	1	464147	6.56964503471552e-10	1.5666468122788e-10	chr15:99095225-99111040_chr15:99563979-99570581	1
193563	chr15	99095225	99111040	chr15	99715661	99720761	0	0	615078	3.64071651643146e-05	1.7088726929404e-05	chr15:99095225-99111040_chr15:99715661-99720761	0
193564	chr15	99095225	99111040	chr15	99730655	99735507	0	0	629948	0	0	chr15:99095225-99111040_chr15:99730655-99735507	0
193565	chr15	99095225	99111040	chr15	99923325	99934183	0	0	825621	2.20581787517858e-05	9.72233504858977e-06	chr15:99095225-99111040_chr15:99923325-99934183	0
193566	chr15	99095225	99111040	chr15	100599116	100606695	0	1	1499773	7.70971673171535e-06	2.96828709467345e-06	chr15:99095225-99111040_chr15:100599116-100606695	1
193567	chr15	99121910	99127450	chr15	99245503	99254856	0	2	125499	0	0	chr15:99121910-99127450_chr15:99245503-99254856	2
193568	chr15	99121910	99127450	chr15	99483232	99488709	0	1	361290	0.000101371916931683	5.3368695793754e-05	chr15:99121910-99127450_chr15:99483232-99488709	1
193569	chr15	99121910	99127450	chr15	99563979	99570581	0	0	442600	2.88265457397466e-07	9.31081794997013e-08	chr15:99121910-99127450_chr15:99563979-99570581	0
193570	chr15	99121910	99127450	chr15	99706408	99714533	0	0	585790	3.94089439301501e-05	1.86724585145015e-05	chr15:99121910-99127450_chr15:99706408-99714533	0
193571	chr15	99121910	99127450	chr15	99730655	99735507	0	1	608401	3.70106913004308e-05	1.74070238230239e-05	chr15:99121910-99127450_chr15:99730655-99735507	1
193572	chr15	99136362	99140393	chr15	99490196	99495453	0	0	354447	0.000106867253547196	5.6564104482737e-05	chr15:99136362-99140393_chr15:99490196-99495453	0
193573	chr15	99245503	99254856	chr15	99430392	99444381	0	0	187207	0.000560119869018119	0.000335037073095457	chr15:99245503-99254856_chr15:99430392-99444381	0
193574	chr15	99245503	99254856	chr15	99483232	99488709	0	0	235791	2.657857849896e-06	9.45688562126179e-07	chr15:99245503-99254856_chr15:99483232-99488709	0
193575	chr15	99245503	99254856	chr15	99535679	99539036	0	0	287178	0.000171191130026276	9.45415343405198e-05	chr15:99245503-99254856_chr15:99535679-99539036	0
193576	chr15	99245503	99254856	chr15	99563979	99570581	0	2	317100	0	0	chr15:99245503-99254856_chr15:99563979-99570581	2
193577	chr15	99245503	99254856	chr15	99702452	99705124	0	0	453608	7.57863880534641e-10	1.81700876566993e-10	chr15:99245503-99254856_chr15:99702452-99705124	0
193578	chr15	99245503	99254856	chr15	99706408	99714533	0	0	460291	0	0	chr15:99245503-99254856_chr15:99706408-99714533	0
193579	chr15	99245503	99254856	chr15	99730655	99735507	3	2	482901	0	0	chr15:99245503-99254856_chr15:99730655-99735507	5
193580	chr15	99245503	99254856	chr15	99803473	99809443	0	2	556278	0	0	chr15:99245503-99254856_chr15:99803473-99809443	2
193581	chr15	99245503	99254856	chr15	99923325	99934183	0	0	678574	1.87937871911626e-13	3.39728245535298e-14	chr15:99245503-99254856_chr15:99923325-99934183	0
193582	chr15	99245503	99254856	chr15	100111670	100120379	0	2	865845	0	0	chr15:99245503-99254856_chr15:100111670-100120379	2
193583	chr15	99245503	99254856	chr15	100348754	100351622	1	0	1100008	1.29049854612512e-05	5.30571616264019e-06	chr15:99245503-99254856_chr15:100348754-100351622	1
193584	chr15	99245503	99254856	chr15	100599116	100606695	0	0	1352726	0	0	chr15:99245503-99254856_chr15:100599116-100606695	0
193585	chr15	99245503	99254856	chr15	100885701	100895970	0	0	1640656	6.78046186777268e-09	1.76194592249601e-09	chr15:99245503-99254856_chr15:100885701-100895970	0
193586	chr15	99245503	99254856	chr15	101000427	101017397	0	0	1758732	5.70923762099155e-06	2.12097031671021e-06	chr15:99245503-99254856_chr15:101000427-101017397	0
193587	chr15	99245503	99254856	chr15	101146573	101170788	0	0	1908501	4.91598904724791e-06	1.79473440120592e-06	chr15:99245503-99254856_chr15:101146573-101170788	0
193588	chr15	99245503	99254856	chr15	101197742	101203648	0	0	1950515	4.13362344251584e-09	1.04521080679376e-09	chr15:99245503-99254856_chr15:101197742-101203648	0
193589	chr15	99258531	99261761	chr15	99715661	99720761	0	0	458065	6.23089707661665e-05	3.11442460987355e-05	chr15:99258531-99261761_chr15:99715661-99720761	0
193590	chr15	99304534	99309077	chr15	99563979	99570581	0	1	260474	0	0	chr15:99304534-99309077_chr15:99563979-99570581	1
193591	chr15	99304534	99309077	chr15	99702452	99705124	0	0	396982	4.77261355746758e-07	1.58161659324918e-07	chr15:99304534-99309077_chr15:99702452-99705124	0
193592	chr15	99304534	99309077	chr15	99706408	99714533	0	0	403665	3.92690188954931e-07	1.28852015612857e-07	chr15:99304534-99309077_chr15:99706408-99714533	0
