chr.x	start.x	end.x	name	score	value	exp	color	sourceChrom	sourceStart	sourceEnd	sourceName	sourceStrand	targetChrom	targetStart	targetEnd	targetName	targetStrand
192584	chr15	89688740	89692298	Chaitali_3056	1	20	GB.specific	#e31a1c	chr15	89688740	89692298	anchor1	+	chr15	90183268	90188617	anchor2	+
192585	chr15	89688740	89692298	Chaitali_3057	2	12.0233355519006	common	#a0a0a0	chr15	89688740	89692298	anchor1	+	chr15	90194861	90204879	anchor2	+
192587	chr15	89688740	89692298	Chaitali_3058	1	12.2801545892212	GB.specific	#e31a1c	chr15	89688740	89692298	anchor1	+	chr15	90247489	90254918	anchor2	+
192595	chr15	89688740	89692298	Chaitali_3059	1	20	hAstro.specific	#1f78b4	chr15	89688740	89692298	anchor1	+	chr15	90925477	90937511	anchor2	+
192598	chr15	89742637	89752385	Chaitali_3060	3	20	GB.specific	#e31a1c	chr15	89742637	89752385	anchor1	+	chr15	89891761	89896995	anchor2	+
192600	chr15	89742637	89752385	Chaitali_3061	4	20	common	#a0a0a0	chr15	89742637	89752385	anchor1	+	chr15	89902771	89914087	anchor2	+
192601	chr15	89742637	89752385	Chaitali_3062	1	12.835471687357	GB.specific	#e31a1c	chr15	89742637	89752385	anchor1	+	chr15	89998563	90006860	anchor2	+
192604	chr15	89742637	89752385	Chaitali_3063	3	20	GB.specific	#e31a1c	chr15	89742637	89752385	anchor1	+	chr15	90087984	90104757	anchor2	+
192608	chr15	89742637	89752385	Chaitali_3064	1	20	GB.specific	#e31a1c	chr15	89742637	89752385	anchor1	+	chr15	90194861	90204879	anchor2	+
192615	chr15	89742637	89752385	Chaitali_3065	1	7.81612739807627	GB.specific	#e31a1c	chr15	89742637	89752385	anchor1	+	chr15	90991326	90996989	anchor2	+
192629	chr15	89797481	89816621	Chaitali_3066	1	3.62426332812383	GB.specific	#e31a1c	chr15	89797481	89816621	anchor1	+	chr15	89902771	89914087	anchor2	+
192635	chr15	89797481	89816621	Chaitali_3067	1	4.20983179245983	GB.specific	#e31a1c	chr15	89797481	89816621	anchor1	+	chr15	90256713	90276351	anchor2	+
192647	chr15	89891761	89896995	Chaitali_3068	4	20	common	#a0a0a0	chr15	89891761	89896995	anchor1	+	chr15	89902771	89914087	anchor2	+
192648	chr15	89891761	89896995	Chaitali_3069	3	20	common	#a0a0a0	chr15	89891761	89896995	anchor1	+	chr15	89998563	90006860	anchor2	+
192649	chr15	89891761	89896995	Chaitali_3070	3	5.17104345341012	common	#a0a0a0	chr15	89891761	89896995	anchor1	+	chr15	90010147	90013925	anchor2	+
192652	chr15	89891761	89896995	Chaitali_3071	2	20	GB.specific	#e31a1c	chr15	89891761	89896995	anchor1	+	chr15	90087984	90104757	anchor2	+
192653	chr15	89891761	89896995	Chaitali_3072	1	10.5136539546576	GB.specific	#e31a1c	chr15	89891761	89896995	anchor1	+	chr15	90153887	90168961	anchor2	+
192655	chr15	89891761	89896995	Chaitali_3073	1	20	hAstro.specific	#1f78b4	chr15	89891761	89896995	anchor1	+	chr15	90216754	90240418	anchor2	+
192657	chr15	89891761	89896995	Chaitali_3074	1	20	GB.specific	#e31a1c	chr15	89891761	89896995	anchor1	+	chr15	90256713	90276351	anchor2	+
192658	chr15	89891761	89896995	Chaitali_3075	1	4.20307765132467	GB.specific	#e31a1c	chr15	89891761	89896995	anchor1	+	chr15	90348450	90353863	anchor2	+
192659	chr15	89891761	89896995	Chaitali_3076	1	13.5954475198207	GB.specific	#e31a1c	chr15	89891761	89896995	anchor1	+	chr15	90925477	90937511	anchor2	+
192660	chr15	89891761	89896995	Chaitali_3077	1	7.71660720338687	GB.specific	#e31a1c	chr15	89891761	89896995	anchor1	+	chr15	91019682	91029984	anchor2	+
192663	chr15	89902771	89914087	Chaitali_3078	5	20	common	#a0a0a0	chr15	89902771	89914087	anchor1	+	chr15	89998563	90006860	anchor2	+
192664	chr15	89902771	89914087	Chaitali_3079	1	2.73359888361379	GB.specific	#e31a1c	chr15	89902771	89914087	anchor1	+	chr15	90010147	90013925	anchor2	+
192668	chr15	89902771	89914087	Chaitali_3080	1	20	GB.specific	#e31a1c	chr15	89902771	89914087	anchor1	+	chr15	90087984	90104757	anchor2	+
192670	chr15	89902771	89914087	Chaitali_3081	1	3.38952074731138	hAstro.specific	#1f78b4	chr15	89902771	89914087	anchor1	+	chr15	90113590	90118283	anchor2	+
192673	chr15	89902771	89914087	Chaitali_3082	1	20	GB.specific	#e31a1c	chr15	89902771	89914087	anchor1	+	chr15	90183268	90188617	anchor2	+
192675	chr15	89902771	89914087	Chaitali_3083	2	13.6065252648175	GB.specific	#e31a1c	chr15	89902771	89914087	anchor1	+	chr15	90216754	90240418	anchor2	+
192677	chr15	89902771	89914087	Chaitali_3084	2	20	hAstro.specific	#1f78b4	chr15	89902771	89914087	anchor1	+	chr15	90256713	90276351	anchor2	+
192678	chr15	89902771	89914087	Chaitali_3085	1	4.17570904008552	GB.specific	#e31a1c	chr15	89902771	89914087	anchor1	+	chr15	90348450	90353863	anchor2	+
192681	chr15	89902771	89914087	Chaitali_3086	1	10.4379111505486	GB.specific	#e31a1c	chr15	89902771	89914087	anchor1	+	chr15	90861530	90885667	anchor2	+
192682	chr15	89902771	89914087	Chaitali_3087	1	7.55576137818276	GB.specific	#e31a1c	chr15	89902771	89914087	anchor1	+	chr15	90901234	90907752	anchor2	+
192684	chr15	89902771	89914087	Chaitali_3088	2	10.6299930531038	GB.specific	#e31a1c	chr15	89902771	89914087	anchor1	+	chr15	90991326	90996989	anchor2	+
192694	chr15	89998563	90006860	Chaitali_3089	4	2.27563978151589	common	#a0a0a0	chr15	89998563	90006860	anchor1	+	chr15	90010147	90013925	anchor2	+
192695	chr15	89998563	90006860	Chaitali_3090	7	20	GB.specific	#e31a1c	chr15	89998563	90006860	anchor1	+	chr15	90087984	90104757	anchor2	+
192698	chr15	89998563	90006860	Chaitali_3091	1	20	hAstro.specific	#1f78b4	chr15	89998563	90006860	anchor1	+	chr15	90194861	90204879	anchor2	+
192700	chr15	89998563	90006860	Chaitali_3092	1	3.61368656534437	GB.specific	#e31a1c	chr15	89998563	90006860	anchor1	+	chr15	90247489	90254918	anchor2	+
192704	chr15	89998563	90006860	Chaitali_3093	1	4.08540939060049	GB.specific	#e31a1c	chr15	89998563	90006860	anchor1	+	chr15	90398916	90404471	anchor2	+
192720	chr15	90087984	90104757	Chaitali_3094	1	20	hAstro.specific	#1f78b4	chr15	90087984	90104757	anchor1	+	chr15	90194861	90204879	anchor2	+
192721	chr15	90087984	90104757	Chaitali_3095	4	20	common	#a0a0a0	chr15	90087984	90104757	anchor1	+	chr15	90216754	90240418	anchor2	+
192722	chr15	90087984	90104757	Chaitali_3096	2	15.1468880149381	common	#a0a0a0	chr15	90087984	90104757	anchor1	+	chr15	90247489	90254918	anchor2	+
192723	chr15	90087984	90104757	Chaitali_3097	4	20	GB.specific	#e31a1c	chr15	90087984	90104757	anchor1	+	chr15	90256713	90276351	anchor2	+
192724	chr15	90087984	90104757	Chaitali_3098	1	20	GB.specific	#e31a1c	chr15	90087984	90104757	anchor1	+	chr15	90348450	90353863	anchor2	+
192726	chr15	90087984	90104757	Chaitali_3099	1	6.50483861596866	GB.specific	#e31a1c	chr15	90087984	90104757	anchor1	+	chr15	90523250	90532995	anchor2	+
192731	chr15	90087984	90104757	Chaitali_3100	1	10.1128603816982	hAstro.specific	#1f78b4	chr15	90087984	90104757	anchor1	+	chr15	90901234	90907752	anchor2	+
192732	chr15	90087984	90104757	Chaitali_3101	2	20	GB.specific	#e31a1c	chr15	90087984	90104757	anchor1	+	chr15	90925477	90937511	anchor2	+
192733	chr15	90087984	90104757	Chaitali_3102	1	20	GB.specific	#e31a1c	chr15	90087984	90104757	anchor1	+	chr15	90991326	90996989	anchor2	+
192741	chr15	90153887	90168961	Chaitali_3103	6	4.45891161895221	GB.specific	#e31a1c	chr15	90153887	90168961	anchor1	+	chr15	90171430	90176992	anchor2	+
192742	chr15	90153887	90168961	Chaitali_3104	6	7.60789848886485	GB.specific	#e31a1c	chr15	90153887	90168961	anchor1	+	chr15	90183268	90188617	anchor2	+
192743	chr15	90153887	90168961	Chaitali_3105	8	20	GB.specific	#e31a1c	chr15	90153887	90168961	anchor1	+	chr15	90194861	90204879	anchor2	+
192744	chr15	90153887	90168961	Chaitali_3106	2	20	GB.specific	#e31a1c	chr15	90153887	90168961	anchor1	+	chr15	90216754	90240418	anchor2	+
192745	chr15	90153887	90168961	Chaitali_3107	3	20	GB.specific	#e31a1c	chr15	90153887	90168961	anchor1	+	chr15	90256713	90276351	anchor2	+
192748	chr15	90153887	90168961	Chaitali_3108	3	11.3356965360887	GB.specific	#e31a1c	chr15	90153887	90168961	anchor1	+	chr15	90523250	90532995	anchor2	+
192749	chr15	90153887	90168961	Chaitali_3109	1	4.39984871776845	GB.specific	#e31a1c	chr15	90153887	90168961	anchor1	+	chr15	90748634	90752716	anchor2	+
192751	chr15	90153887	90168961	Chaitali_3110	1	4.58035697218449	GB.specific	#e31a1c	chr15	90153887	90168961	anchor1	+	chr15	90901234	90907752	anchor2	+
192753	chr15	90171430	90176992	Chaitali_3111	5	3.16940095599709	GB.specific	#e31a1c	chr15	90171430	90176992	anchor1	+	chr15	90183268	90188617	anchor2	+
192754	chr15	90171430	90176992	Chaitali_3112	9	8.14460281507769	common	#a0a0a0	chr15	90171430	90176992	anchor1	+	chr15	90194861	90204879	anchor2	+
192756	chr15	90171430	90176992	Chaitali_3113	1	4.54641810474691	GB.specific	#e31a1c	chr15	90171430	90176992	anchor1	+	chr15	90861530	90885667	anchor2	+
192757	chr15	90171430	90176992	Chaitali_3114	1	7.21123233527655	GB.specific	#e31a1c	chr15	90171430	90176992	anchor1	+	chr15	90925477	90937511	anchor2	+
192759	chr15	90183268	90188617	Chaitali_3115	12	20	GB.specific	#e31a1c	chr15	90183268	90188617	anchor1	+	chr15	90194861	90204879	anchor2	+
192760	chr15	90183268	90188617	Chaitali_3116	2	13.6535123932068	GB.specific	#e31a1c	chr15	90183268	90188617	anchor1	+	chr15	90216754	90240418	anchor2	+
192761	chr15	90183268	90188617	Chaitali_3117	4	9.15183255797752	GB.specific	#e31a1c	chr15	90183268	90188617	anchor1	+	chr15	90256713	90276351	anchor2	+
192765	chr15	90183268	90188617	Chaitali_3118	1	5.54168727749453	GB.specific	#e31a1c	chr15	90183268	90188617	anchor1	+	chr15	90412844	90422334	anchor2	+
192768	chr15	90183268	90188617	Chaitali_3119	1	6.64587540066724	GB.specific	#e31a1c	chr15	90183268	90188617	anchor1	+	chr15	90663152	90666825	anchor2	+
192772	chr15	90183268	90188617	Chaitali_3120	1	20	GB.specific	#e31a1c	chr15	90183268	90188617	anchor1	+	chr15	90925477	90937511	anchor2	+
192775	chr15	90194861	90204879	Chaitali_3121	3	20	GB.specific	#e31a1c	chr15	90194861	90204879	anchor1	+	chr15	90216754	90240418	anchor2	+
192776	chr15	90194861	90204879	Chaitali_3122	7	20	common	#a0a0a0	chr15	90194861	90204879	anchor1	+	chr15	90256713	90276351	anchor2	+
192777	chr15	90194861	90204879	Chaitali_3123	1	9.39951945604025	hAstro.specific	#1f78b4	chr15	90194861	90204879	anchor1	+	chr15	90383497	90396877	anchor2	+
192778	chr15	90194861	90204879	Chaitali_3124	1	7.3854635670056	GB.specific	#e31a1c	chr15	90194861	90204879	anchor1	+	chr15	90398916	90404471	anchor2	+
192782	chr15	90194861	90204879	Chaitali_3125	1	3.96014268281225	GB.specific	#e31a1c	chr15	90194861	90204879	anchor1	+	chr15	90556501	90561930	anchor2	+
192783	chr15	90194861	90204879	Chaitali_3126	3	9.35682796105758	GB.specific	#e31a1c	chr15	90194861	90204879	anchor1	+	chr15	90715139	90720481	anchor2	+
192786	chr15	90194861	90204879	Chaitali_3127	1	20	GB.specific	#e31a1c	chr15	90194861	90204879	anchor1	+	chr15	90925477	90937511	anchor2	+
192788	chr15	90194861	90204879	Chaitali_3128	1	4.63666117720576	GB.specific	#e31a1c	chr15	90194861	90204879	anchor1	+	chr15	90991326	90996989	anchor2	+
192789	chr15	90194861	90204879	Chaitali_3129	1	7.324062598994	GB.specific	#e31a1c	chr15	90194861	90204879	anchor1	+	chr15	91019682	91029984	anchor2	+
192790	chr15	90216754	90240418	Chaitali_3130	6	20	common	#a0a0a0	chr15	90216754	90240418	anchor1	+	chr15	90247489	90254918	anchor2	+
192791	chr15	90216754	90240418	Chaitali_3131	10	20	common	#a0a0a0	chr15	90216754	90240418	anchor1	+	chr15	90256713	90276351	anchor2	+
192793	chr15	90216754	90240418	Chaitali_3132	2	20	GB.specific	#e31a1c	chr15	90216754	90240418	anchor1	+	chr15	90383497	90396877	anchor2	+
192797	chr15	90216754	90240418	Chaitali_3133	1	20	GB.specific	#e31a1c	chr15	90216754	90240418	anchor1	+	chr15	90715139	90720481	anchor2	+
192798	chr15	90216754	90240418	Chaitali_3134	1	4.29736173095298	GB.specific	#e31a1c	chr15	90216754	90240418	anchor1	+	chr15	90748634	90752716	anchor2	+
192802	chr15	90216754	90240418	Chaitali_3135	2	20	GB.specific	#e31a1c	chr15	90216754	90240418	anchor1	+	chr15	90925477	90937511	anchor2	+
192804	chr15	90216754	90240418	Chaitali_3136	1	7.18658909309019	GB.specific	#e31a1c	chr15	90216754	90240418	anchor1	+	chr15	90986532	90990803	anchor2	+
192807	chr15	90247489	90254918	Chaitali_3137	20	20	common	#a0a0a0	chr15	90247489	90254918	anchor1	+	chr15	90256713	90276351	anchor2	+
192808	chr15	90247489	90254918	Chaitali_3138	1	4.36320513519333	GB.specific	#e31a1c	chr15	90247489	90254918	anchor1	+	chr15	90383497	90396877	anchor2	+
192815	chr15	90247489	90254918	Chaitali_3139	1	11.9022855358677	GB.specific	#e31a1c	chr15	90247489	90254918	anchor1	+	chr15	90715139	90720481	anchor2	+
192816	chr15	90247489	90254918	Chaitali_3140	1	4.26932098573351	GB.specific	#e31a1c	chr15	90247489	90254918	anchor1	+	chr15	90748634	90752716	anchor2	+
192819	chr15	90247489	90254918	Chaitali_3141	1	4.62270802587486	GB.specific	#e31a1c	chr15	90247489	90254918	anchor1	+	chr15	91019682	91029984	anchor2	+
192820	chr15	90256713	90276351	Chaitali_3142	2	20	GB.specific	#e31a1c	chr15	90256713	90276351	anchor1	+	chr15	90383497	90396877	anchor2	+
192821	chr15	90256713	90276351	Chaitali_3143	3	20	common	#a0a0a0	chr15	90256713	90276351	anchor1	+	chr15	90398916	90404471	anchor2	+
192822	chr15	90256713	90276351	Chaitali_3144	2	6.21429751330812	GB.specific	#e31a1c	chr15	90256713	90276351	anchor1	+	chr15	90405676	90411597	anchor2	+
192826	chr15	90256713	90276351	Chaitali_3145	1	20	GB.specific	#e31a1c	chr15	90256713	90276351	anchor1	+	chr15	90523250	90532995	anchor2	+
192828	chr15	90256713	90276351	Chaitali_3146	3	20	GB.specific	#e31a1c	chr15	90256713	90276351	anchor1	+	chr15	90556501	90561930	anchor2	+
192833	chr15	90256713	90276351	Chaitali_3147	2	20	GB.specific	#e31a1c	chr15	90256713	90276351	anchor1	+	chr15	90663152	90666825	anchor2	+
192836	chr15	90256713	90276351	Chaitali_3148	1	6.66210270334864	GB.specific	#e31a1c	chr15	90256713	90276351	anchor1	+	chr15	90748634	90752716	anchor2	+
192838	chr15	90256713	90276351	Chaitali_3149	3	20	common	#a0a0a0	chr15	90256713	90276351	anchor1	+	chr15	90861530	90885667	anchor2	+
192840	chr15	90256713	90276351	Chaitali_3150	2	20	GB.specific	#e31a1c	chr15	90256713	90276351	anchor1	+	chr15	90901234	90907752	anchor2	+
192841	chr15	90256713	90276351	Chaitali_3151	3	20	GB.specific	#e31a1c	chr15	90256713	90276351	anchor1	+	chr15	90925477	90937511	anchor2	+
192842	chr15	90256713	90276351	Chaitali_3152	1	12.7786706663949	GB.specific	#e31a1c	chr15	90256713	90276351	anchor1	+	chr15	90951111	90963437	anchor2	+
192844	chr15	90256713	90276351	Chaitali_3153	3	20	GB.specific	#e31a1c	chr15	90256713	90276351	anchor1	+	chr15	90991326	90996989	anchor2	+
192853	chr15	90321747	90324294	Chaitali_3154	2	4.38573303313198	GB.specific	#e31a1c	chr15	90321747	90324294	anchor1	+	chr15	90901234	90907752	anchor2	+
192854	chr15	90321747	90324294	Chaitali_3155	2	9.61178190912341	GB.specific	#e31a1c	chr15	90321747	90324294	anchor1	+	chr15	90925477	90937511	anchor2	+
192858	chr15	90348450	90353863	Chaitali_3156	7	20	common	#a0a0a0	chr15	90348450	90353863	anchor1	+	chr15	90383497	90396877	anchor2	+
192859	chr15	90348450	90353863	Chaitali_3157	1	2.91451489467949	GB.specific	#e31a1c	chr15	90348450	90353863	anchor1	+	chr15	90412844	90422334	anchor2	+
192862	chr15	90348450	90353863	Chaitali_3158	2	20	GB.specific	#e31a1c	chr15	90348450	90353863	anchor1	+	chr15	90523250	90532995	anchor2	+
192863	chr15	90348450	90353863	Chaitali_3159	2	3.38508021626584	GB.specific	#e31a1c	chr15	90348450	90353863	anchor1	+	chr15	90556501	90561930	anchor2	+
192867	chr15	90348450	90353863	Chaitali_3160	6	20	common	#a0a0a0	chr15	90348450	90353863	anchor1	+	chr15	90861530	90885667	anchor2	+
192868	chr15	90348450	90353863	Chaitali_3161	1	20	GB.specific	#e31a1c	chr15	90348450	90353863	anchor1	+	chr15	90901234	90907752	anchor2	+
192869	chr15	90348450	90353863	Chaitali_3162	5	20	common	#a0a0a0	chr15	90348450	90353863	anchor1	+	chr15	90925477	90937511	anchor2	+
192870	chr15	90348450	90353863	Chaitali_3163	1	20	GB.specific	#e31a1c	chr15	90348450	90353863	anchor1	+	chr15	90991326	90996989	anchor2	+
192874	chr15	90383497	90396877	Chaitali_3164	13	20	common	#a0a0a0	chr15	90383497	90396877	anchor1	+	chr15	90398916	90404471	anchor2	+
192875	chr15	90383497	90396877	Chaitali_3165	9	20	GB.specific	#e31a1c	chr15	90383497	90396877	anchor1	+	chr15	90412844	90422334	anchor2	+
192877	chr15	90383497	90396877	Chaitali_3166	2	20	GB.specific	#e31a1c	chr15	90383497	90396877	anchor1	+	chr15	90523250	90532995	anchor2	+
192878	chr15	90383497	90396877	Chaitali_3167	1	20	GB.specific	#e31a1c	chr15	90383497	90396877	anchor1	+	chr15	90556501	90561930	anchor2	+
192881	chr15	90383497	90396877	Chaitali_3168	1	20	GB.specific	#e31a1c	chr15	90383497	90396877	anchor1	+	chr15	90715139	90720481	anchor2	+
192882	chr15	90383497	90396877	Chaitali_3169	1	6.54839602127879	GB.specific	#e31a1c	chr15	90383497	90396877	anchor1	+	chr15	90837762	90848151	anchor2	+
192883	chr15	90383497	90396877	Chaitali_3170	2	20	common	#a0a0a0	chr15	90383497	90396877	anchor1	+	chr15	90861530	90885667	anchor2	+
192884	chr15	90383497	90396877	Chaitali_3171	1	20	hAstro.specific	#1f78b4	chr15	90383497	90396877	anchor1	+	chr15	90901234	90907752	anchor2	+
192885	chr15	90383497	90396877	Chaitali_3172	3	20	GB.specific	#e31a1c	chr15	90383497	90396877	anchor1	+	chr15	90925477	90937511	anchor2	+
192886	chr15	90383497	90396877	Chaitali_3173	2	20	common	#a0a0a0	chr15	90383497	90396877	anchor1	+	chr15	90991326	90996989	anchor2	+
192887	chr15	90383497	90396877	Chaitali_3174	2	20	common	#a0a0a0	chr15	90383497	90396877	anchor1	+	chr15	91019682	91029984	anchor2	+
192888	chr15	90398916	90404471	Chaitali_3175	1	20	GB.specific	#e31a1c	chr15	90398916	90404471	anchor1	+	chr15	90412844	90422334	anchor2	+
192891	chr15	90398916	90404471	Chaitali_3176	2	3.95922947084825	GB.specific	#e31a1c	chr15	90398916	90404471	anchor1	+	chr15	90748634	90752716	anchor2	+
192896	chr15	90398916	90404471	Chaitali_3177	1	9.70994944212337	GB.specific	#e31a1c	chr15	90398916	90404471	anchor1	+	chr15	91019682	91029984	anchor2	+
192897	chr15	90412844	90422334	Chaitali_3178	2	12.999618313727	GB.specific	#e31a1c	chr15	90412844	90422334	anchor1	+	chr15	90523250	90532995	anchor2	+
192899	chr15	90412844	90422334	Chaitali_3179	1	4.34279701275175	GB.specific	#e31a1c	chr15	90412844	90422334	anchor1	+	chr15	90951111	90963437	anchor2	+
192904	chr15	90523250	90532995	Chaitali_3180	5	20	GB.specific	#e31a1c	chr15	90523250	90532995	anchor1	+	chr15	90556501	90561930	anchor2	+
192907	chr15	90523250	90532995	Chaitali_3181	1	20	GB.specific	#e31a1c	chr15	90523250	90532995	anchor1	+	chr15	90715139	90720481	anchor2	+
192912	chr15	90523250	90532995	Chaitali_3182	5	20	common	#a0a0a0	chr15	90523250	90532995	anchor1	+	chr15	90925477	90937511	anchor2	+
192919	chr15	90556501	90561930	Chaitali_3183	3	20	GB.specific	#e31a1c	chr15	90556501	90561930	anchor1	+	chr15	90715139	90720481	anchor2	+
192921	chr15	90556501	90561930	Chaitali_3184	2	20	GB.specific	#e31a1c	chr15	90556501	90561930	anchor1	+	chr15	90861530	90885667	anchor2	+
192922	chr15	90556501	90561930	Chaitali_3185	2	20	GB.specific	#e31a1c	chr15	90556501	90561930	anchor1	+	chr15	90901234	90907752	anchor2	+
192923	chr15	90556501	90561930	Chaitali_3186	2	20	GB.specific	#e31a1c	chr15	90556501	90561930	anchor1	+	chr15	90925477	90937511	anchor2	+
192937	chr15	90651951	90657604	Chaitali_3187	1	7.62141109556303	hAstro.specific	#1f78b4	chr15	90651951	90657604	anchor1	+	chr15	90861530	90885667	anchor2	+
192938	chr15	90651951	90657604	Chaitali_3188	1	10.5819956238407	hAstro.specific	#1f78b4	chr15	90651951	90657604	anchor1	+	chr15	90925477	90937511	anchor2	+
192941	chr15	90663152	90666825	Chaitali_3189	1	4.04326229671968	GB.specific	#e31a1c	chr15	90663152	90666825	anchor1	+	chr15	90715139	90720481	anchor2	+
192943	chr15	90663152	90666825	Chaitali_3190	1	20	hAstro.specific	#1f78b4	chr15	90663152	90666825	anchor1	+	chr15	90861530	90885667	anchor2	+
192944	chr15	90663152	90666825	Chaitali_3191	4	20	GB.specific	#e31a1c	chr15	90663152	90666825	anchor1	+	chr15	90901234	90907752	anchor2	+
192945	chr15	90663152	90666825	Chaitali_3192	5	20	common	#a0a0a0	chr15	90663152	90666825	anchor1	+	chr15	90925477	90937511	anchor2	+
192957	chr15	90715139	90720481	Chaitali_3193	9	20	GB.specific	#e31a1c	chr15	90715139	90720481	anchor1	+	chr15	90748634	90752716	anchor2	+
192959	chr15	90715139	90720481	Chaitali_3194	1	2.4158294788583	GB.specific	#e31a1c	chr15	90715139	90720481	anchor1	+	chr15	90837762	90848151	anchor2	+
192960	chr15	90715139	90720481	Chaitali_3195	15	20	common	#a0a0a0	chr15	90715139	90720481	anchor1	+	chr15	90861530	90885667	anchor2	+
192961	chr15	90715139	90720481	Chaitali_3196	3	20	GB.specific	#e31a1c	chr15	90715139	90720481	anchor1	+	chr15	90901234	90907752	anchor2	+
192962	chr15	90715139	90720481	Chaitali_3197	5	20	common	#a0a0a0	chr15	90715139	90720481	anchor1	+	chr15	90925477	90937511	anchor2	+
