chr.x	start.x	end.x	chr.y	start.y	end.y	loopID	mango.P
193002	chr15	90925477	90937511	chr15	90986532	90990803	chr15:90925477-90937511_chr15:90986532-90990803	1.98733000537077e-05
193004	chr15	90925477	90937511	chr15	91019682	91029984	chr15:90925477-90937511_chr15:91019682-91029984	0
193007	chr15	90925477	90937511	chr15	91096783	91102397	chr15:90925477-90937511_chr15:91096783-91102397	2.95237390091074e-10
193015	chr15	90925477	90937511	chr15	91939065	91951306	chr15:90925477-90937511_chr15:91939065-91951306	6.71918059880205e-06
193016	chr15	90925477	90937511	chr15	91961537	91967378	chr15:90925477-90937511_chr15:91961537-91967378	4.88498130835069e-15
193022	chr15	90925477	90937511	chr15	92880062	92918460	chr15:90925477-90937511_chr15:92880062-92918460	0
193026	chr15	90951111	90963437	chr15	91096783	91102397	chr15:90951111-90963437_chr15:91096783-91102397	1.97098674714624e-07
193029	chr15	90951111	90963437	chr15	92880062	92918460	chr15:90951111-90963437_chr15:92880062-92918460	1.72592689962059e-06
193030	chr15	90986532	90990803	chr15	90991326	90996989	chr15:90986532-90990803_chr15:90991326-90996989	0
193031	chr15	90986532	90990803	chr15	91019682	91029984	chr15:90986532-90990803_chr15:91019682-91029984	7.45394367895891e-07
193036	chr15	90991326	90996989	chr15	91627281	91629143	chr15:90991326-90996989_chr15:91627281-91629143	1.58984177882626e-05
193037	chr15	90991326	90996989	chr15	91691890	91696173	chr15:90991326-90996989_chr15:91691890-91696173	2.18262271589609e-08
193039	chr15	90991326	90996989	chr15	91914998	91925430	chr15:90991326-90996989_chr15:91914998-91925430	7.61240788205164e-06
193043	chr15	90991326	90996989	chr15	92807456	92813664	chr15:90991326-90996989_chr15:92807456-92813664	1.96415506348302e-06
193044	chr15	90991326	90996989	chr15	92816370	92822700	chr15:90991326-90996989_chr15:92816370-92822700	2.05662909547044e-06
193045	chr15	90991326	90996989	chr15	92829965	92834225	chr15:90991326-90996989_chr15:92829965-92834225	1.25455890120918e-09
193046	chr15	90991326	90996989	chr15	92880062	92918460	chr15:90991326-90996989_chr15:92880062-92918460	0
193050	chr15	91019682	91029984	chr15	91939065	91951306	chr15:91019682-91029984_chr15:91939065-91951306	9.9253847363201e-09
193051	chr15	91019682	91029984	chr15	91961537	91967378	chr15:91019682-91029984_chr15:91961537-91967378	7.28779499881149e-06
193053	chr15	91019682	91029984	chr15	92816370	92822700	chr15:91019682-91029984_chr15:92816370-92822700	2.1286407557719e-06
193054	chr15	91019682	91029984	chr15	92880062	92918460	chr15:91019682-91029984_chr15:92880062-92918460	0
193069	chr15	91627281	91629143	chr15	91850567	91857277	chr15:91627281-91629143_chr15:91850567-91857277	0.000198798601295014
193070	chr15	91691890	91696173	chr15	91850567	91857277	chr15:91691890-91696173_chr15:91850567-91857277	0
193072	chr15	91691890	91696173	chr15	92880062	92918460	chr15:91691890-91696173_chr15:92880062-92918460	4.4640148244568e-09
193075	chr15	91850567	91857277	chr15	91961537	91967378	chr15:91850567-91857277_chr15:91961537-91967378	0
193080	chr15	91850567	91857277	chr15	92391540	92397434	chr15:91850567-91857277_chr15:92391540-92397434	5.25486303359912e-08
193081	chr15	91850567	91857277	chr15	92708465	92719259	chr15:91850567-91857277_chr15:92708465-92719259	1.4432899320127e-14
193082	chr15	91850567	91857277	chr15	92816370	92822700	chr15:91850567-91857277_chr15:92816370-92822700	8.11374767373252e-06
193086	chr15	91939065	91951306	chr15	92880062	92918460	chr15:91939065-91951306_chr15:92880062-92918460	9.2790746197835e-09
193089	chr15	91961537	91967378	chr15	92880062	92918460	chr15:91961537-91967378_chr15:92880062-92918460	9.73840652562785e-09
193096	chr15	92143193	92148201	chr15	92391540	92397434	chr15:92143193-92148201_chr15:92391540-92397434	3.19918247448925e-09
193104	chr15	92343498	92345417	chr15	93085209	93092667	chr15:92343498-92345417_chr15:93085209-93092667	1.15588747229278e-05
193115	chr15	92391540	92397434	chr15	92880062	92918460	chr15:92391540-92397434_chr15:92880062-92918460	0
193117	chr15	92391540	92397434	chr15	93054219	93079379	chr15:92391540-92397434_chr15:93054219-93079379	3.32913696610149e-11
193141	chr15	92708465	92719259	chr15	92880062	92918460	chr15:92708465-92719259_chr15:92880062-92918460	0
193143	chr15	92708465	92719259	chr15	93054219	93079379	chr15:92708465-92719259_chr15:93054219-93079379	0
193144	chr15	92708465	92719259	chr15	93085209	93092667	chr15:92708465-92719259_chr15:93085209-93092667	1.78348689483521e-07
193145	chr15	92708465	92719259	chr15	94065315	94072551	chr15:92708465-92719259_chr15:94065315-94072551	3.54076834518935e-09
193151	chr15	92807456	92813664	chr15	92816370	92822700	chr15:92807456-92813664_chr15:92816370-92822700	0
193152	chr15	92807456	92813664	chr15	92829965	92834225	chr15:92807456-92813664_chr15:92829965-92834225	0
193157	chr15	92807456	92813664	chr15	93054219	93079379	chr15:92807456-92813664_chr15:93054219-93079379	0
193160	chr15	92816370	92822700	chr15	92829965	92834225	chr15:92816370-92822700_chr15:92829965-92834225	0
193161	chr15	92816370	92822700	chr15	92880062	92918460	chr15:92816370-92822700_chr15:92880062-92918460	0
193164	chr15	92816370	92822700	chr15	93054219	93079379	chr15:92816370-92822700_chr15:93054219-93079379	0.000151594438099534
193165	chr15	92829965	92834225	chr15	92880062	92918460	chr15:92829965-92834225_chr15:92880062-92918460	0
193166	chr15	92829965	92834225	chr15	93054219	93079379	chr15:92829965-92834225_chr15:93054219-93079379	1.11022302462516e-16
193169	chr15	92880062	92918460	chr15	93023267	93034950	chr15:92880062-92918460_chr15:93023267-93034950	0
193179	chr15	93023267	93034950	chr15	93054219	93079379	chr15:93023267-93034950_chr15:93054219-93079379	0
193181	chr15	93023267	93034950	chr15	94065315	94072551	chr15:93023267-93034950_chr15:94065315-94072551	7.10311587326373e-09
193193	chr15	93054219	93079379	chr15	93309367	93316116	chr15:93054219-93079379_chr15:93309367-93316116	1.1690204360093e-11
193204	chr15	93054219	93079379	chr15	94117903	94120285	chr15:93054219-93079379_chr15:94117903-94120285	5.6683546745262e-12
193208	chr15	93085209	93092667	chr15	93309367	93316116	chr15:93085209-93092667_chr15:93309367-93316116	2.22044604925031e-16
193212	chr15	93085209	93092667	chr15	94117903	94120285	chr15:93085209-93092667_chr15:94117903-94120285	6.22779605663482e-12
193274	chr15	96319801	96349044	chr15	96889052	96892171	chr15:96319801-96349044_chr15:96889052-96892171	0
193277	chr15	96319801	96349044	chr15	97227700	97233578	chr15:96319801-96349044_chr15:97227700-97233578	0
193303	chr15	97958783	97968693	chr15	98425878	98446151	chr15:97958783-97968693_chr15:98425878-98446151	0
193304	chr15	97958783	97968693	chr15	98545235	98555103	chr15:97958783-97968693_chr15:98545235-98555103	7.0832228971085e-14
193305	chr15	97958783	97968693	chr15	98645851	98660741	chr15:97958783-97968693_chr15:98645851-98660741	0
193308	chr15	97958783	97968693	chr15	98798368	98803301	chr15:97958783-97968693_chr15:98798368-98803301	9.1735241956048e-06
193309	chr15	97958783	97968693	chr15	98821049	98833188	chr15:97958783-97968693_chr15:98821049-98833188	1.19690886091206e-08
193310	chr15	97958783	97968693	chr15	98849420	98860159	chr15:97958783-97968693_chr15:98849420-98860159	0
193311	chr15	97958783	97968693	chr15	98863820	98868657	chr15:97958783-97968693_chr15:98863820-98868657	1.27751142997568e-11
193312	chr15	97958783	97968693	chr15	98872490	98876336	chr15:97958783-97968693_chr15:98872490-98876336	7.8794369876567e-06
193314	chr15	97958783	97968693	chr15	99056236	99068651	chr15:97958783-97968693_chr15:99056236-99068651	5.9219075309036e-06
193317	chr15	97958783	97968693	chr15	99245503	99254856	chr15:97958783-97968693_chr15:99245503-99254856	0
193319	chr15	97958783	97968693	chr15	99730655	99735507	chr15:97958783-97968693_chr15:99730655-99735507	0
193341	chr15	98420162	98425167	chr15	98645851	98660741	chr15:98420162-98425167_chr15:98645851-98660741	5.27790056104038e-09
193342	chr15	98420162	98425167	chr15	99056236	99068651	chr15:98420162-98425167_chr15:99056236-99068651	1.72983500432711e-05
193343	chr15	98420162	98425167	chr15	99070465	99077404	chr15:98420162-98425167_chr15:99070465-99077404	1.53150676420744e-05
193351	chr15	98425878	98446151	chr15	98821049	98833188	chr15:98425878-98446151_chr15:98821049-98833188	1.56261534600688e-07
193359	chr15	98425878	98446151	chr15	99056236	99068651	chr15:98425878-98446151_chr15:99056236-99068651	0
193360	chr15	98425878	98446151	chr15	99070465	99077404	chr15:98425878-98446151_chr15:99070465-99077404	3.3796202059122e-08
193361	chr15	98425878	98446151	chr15	99095225	99111040	chr15:98425878-98446151_chr15:99095225-99111040	3.0622740010422e-08
193366	chr15	98474757	98480197	chr15	98645851	98660741	chr15:98474757-98480197_chr15:98645851-98660741	1.93511096036048e-10
193382	chr15	98545235	98555103	chr15	98752673	98756857	chr15:98545235-98555103_chr15:98752673-98756857	5.25822718699942e-11
193384	chr15	98545235	98555103	chr15	98849420	98860159	chr15:98545235-98555103_chr15:98849420-98860159	0
193385	chr15	98545235	98555103	chr15	98863820	98868657	chr15:98545235-98555103_chr15:98863820-98868657	0
193393	chr15	98545235	98555103	chr15	99245503	99254856	chr15:98545235-98555103_chr15:99245503-99254856	0
193405	chr15	98645851	98660741	chr15	98752673	98756857	chr15:98645851-98660741_chr15:98752673-98756857	0
193416	chr15	98645851	98660741	chr15	98872490	98876336	chr15:98645851-98660741_chr15:98872490-98876336	0
193423	chr15	98645851	98660741	chr15	99012359	99016652	chr15:98645851-98660741_chr15:99012359-99016652	0
193428	chr15	98645851	98660741	chr15	99082095	99084202	chr15:98645851-98660741_chr15:99082095-99084202	1.12946632713218e-07
193431	chr15	98645851	98660741	chr15	99121910	99127450	chr15:98645851-98660741_chr15:99121910-99127450	0
193433	chr15	98645851	98660741	chr15	99498862	99506524	chr15:98645851-98660741_chr15:99498862-99506524	9.11697962924229e-06
193456	chr15	98725937	98729334	chr15	98821049	98833188	chr15:98725937-98729334_chr15:98821049-98833188	0.000341741655369265
193457	chr15	98725937	98729334	chr15	98849420	98860159	chr15:98725937-98729334_chr15:98849420-98860159	0
193458	chr15	98725937	98729334	chr15	98863820	98868657	chr15:98725937-98729334_chr15:98863820-98868657	2.44938411393392e-05
193459	chr15	98725937	98729334	chr15	98872490	98876336	chr15:98725937-98729334_chr15:98872490-98876336	1.50628646111706e-07
193460	chr15	98725937	98729334	chr15	98895548	98901375	chr15:98725937-98729334_chr15:98895548-98901375	0.000475950889744281
193461	chr15	98725937	98729334	chr15	99056236	99068651	chr15:98725937-98729334_chr15:99056236-99068651	2.78542325649056e-07
193462	chr15	98725937	98729334	chr15	99095225	99111040	chr15:98725937-98729334_chr15:99095225-99111040	5.01962575842896e-05
193464	chr15	98752673	98756857	chr15	98821049	98833188	chr15:98752673-98756857_chr15:98821049-98833188	0.000103073953459099
193465	chr15	98752673	98756857	chr15	98849420	98860159	chr15:98752673-98756857_chr15:98849420-98860159	0
193466	chr15	98752673	98756857	chr15	98863820	98868657	chr15:98752673-98756857_chr15:98863820-98868657	0
193470	chr15	98752673	98756857	chr15	99056236	99068651	chr15:98752673-98756857_chr15:99056236-99068651	4.12003764438396e-12
193471	chr15	98752673	98756857	chr15	99070465	99077404	chr15:98752673-98756857_chr15:99070465-99077404	7.78637111338298e-05
193477	chr15	98798368	98803301	chr15	98849420	98860159	chr15:98798368-98803301_chr15:98849420-98860159	0
193478	chr15	98798368	98803301	chr15	98863820	98868657	chr15:98798368-98803301_chr15:98863820-98868657	6.33780857794974e-08
193479	chr15	98798368	98803301	chr15	98895548	98901375	chr15:98798368-98803301_chr15:98895548-98901375	2.21561343716203e-08
193481	chr15	98798368	98803301	chr15	99056236	99068651	chr15:98798368-98803301_chr15:99056236-99068651	0
193482	chr15	98798368	98803301	chr15	99082095	99084202	chr15:98798368-98803301_chr15:99082095-99084202	0.000100781378093107
193484	chr15	98798368	98803301	chr15	99245503	99254856	chr15:98798368-98803301_chr15:99245503-99254856	1.75303993543707e-10
193487	chr15	98821049	98833188	chr15	99012359	99016652	chr15:98821049-98833188_chr15:99012359-99016652	2.87894383466103e-06
193488	chr15	98821049	98833188	chr15	99056236	99068651	chr15:98821049-98833188_chr15:99056236-99068651	5.7065463465733e-14
193493	chr15	98849420	98860159	chr15	98872490	98876336	chr15:98849420-98860159_chr15:98872490-98876336	1.73246440304808e-07
193497	chr15	98849420	98860159	chr15	99012359	99016652	chr15:98849420-98860159_chr15:99012359-99016652	0
193499	chr15	98849420	98860159	chr15	99070465	99077404	chr15:98849420-98860159_chr15:99070465-99077404	6.65826360712884e-09
193501	chr15	98849420	98860159	chr15	99245503	99254856	chr15:98849420-98860159_chr15:99245503-99254856	0
193505	chr15	98863820	98868657	chr15	98872490	98876336	chr15:98863820-98868657_chr15:98872490-98876336	0
193509	chr15	98863820	98868657	chr15	99056236	99068651	chr15:98863820-98868657_chr15:99056236-99068651	0
193510	chr15	98863820	98868657	chr15	99070465	99077404	chr15:98863820-98868657_chr15:99070465-99077404	1.96132307672681e-06
193516	chr15	98863820	98868657	chr15	100599116	100606695	chr15:98863820-98868657_chr15:100599116-100606695	1.72035430345829e-09
193518	chr15	98872490	98876336	chr15	99056236	99068651	chr15:98872490-98876336_chr15:99056236-99068651	0
193529	chr15	98895548	98901375	chr15	99056236	99068651	chr15:98895548-98901375_chr15:99056236-99068651	1.22124532708767e-14
193530	chr15	98895548	98901375	chr15	99070465	99077404	chr15:98895548-98901375_chr15:99070465-99077404	0.000426545160812308
193531	chr15	98895548	98901375	chr15	99095225	99111040	chr15:98895548-98901375_chr15:99095225-99111040	0.000250406010778637
193532	chr15	98895548	98901375	chr15	99121910	99127450	chr15:98895548-98901375_chr15:99121910-99127450	0.000182802241919466
193535	chr15	98895548	98901375	chr15	99702452	99705124	chr15:98895548-98901375_chr15:99702452-99705124	1.03016926896737e-05
193544	chr15	99012359	99016652	chr15	99245503	99254856	chr15:99012359-99016652_chr15:99245503-99254856	1.53141943570745e-11
193548	chr15	99056236	99068651	chr15	99702452	99705124	chr15:99056236-99068651_chr15:99702452-99705124	1.81924778458464e-05
193551	chr15	99056236	99068651	chr15	99803473	99809443	chr15:99056236-99068651_chr15:99803473-99809443	2.00323180266082e-08
193553	chr15	99070465	99077404	chr15	99245503	99254856	chr15:99070465-99077404_chr15:99245503-99254856	2.94797429800653e-08
193557	chr15	99095225	99111040	chr15	99121910	99127450	chr15:99095225-99111040_chr15:99121910-99127450	8.52362624925718e-12
193559	chr15	99095225	99111040	chr15	99245503	99254856	chr15:99095225-99111040_chr15:99245503-99254856	0
193561	chr15	99095225	99111040	chr15	99430392	99444381	chr15:99095225-99111040_chr15:99430392-99444381	2.51968962028393e-07
193562	chr15	99095225	99111040	chr15	99563979	99570581	chr15:99095225-99111040_chr15:99563979-99570581	1.5666468122788e-10
193566	chr15	99095225	99111040	chr15	100599116	100606695	chr15:99095225-99111040_chr15:100599116-100606695	2.96828709467345e-06
193567	chr15	99121910	99127450	chr15	99245503	99254856	chr15:99121910-99127450_chr15:99245503-99254856	0
193568	chr15	99121910	99127450	chr15	99483232	99488709	chr15:99121910-99127450_chr15:99483232-99488709	5.3368695793754e-05
193571	chr15	99121910	99127450	chr15	99730655	99735507	chr15:99121910-99127450_chr15:99730655-99735507	1.74070238230239e-05
193576	chr15	99245503	99254856	chr15	99563979	99570581	chr15:99245503-99254856_chr15:99563979-99570581	0
193580	chr15	99245503	99254856	chr15	99803473	99809443	chr15:99245503-99254856_chr15:99803473-99809443	0
193582	chr15	99245503	99254856	chr15	100111670	100120379	chr15:99245503-99254856_chr15:100111670-100120379	0
193590	chr15	99304534	99309077	chr15	99563979	99570581	chr15:99304534-99309077_chr15:99563979-99570581	0
193601	chr15	99430392	99444381	chr15	99563979	99570581	chr15:99430392-99444381_chr15:99563979-99570581	7.44088124449149e-11
193602	chr15	99430392	99444381	chr15	99730655	99735507	chr15:99430392-99444381_chr15:99730655-99735507	3.84711931533666e-07
193607	chr15	99483232	99488709	chr15	99702452	99705124	chr15:99483232-99488709_chr15:99702452-99705124	1.43758452586518e-06
193609	chr15	99563979	99570581	chr15	99702452	99705124	chr15:99563979-99570581_chr15:99702452-99705124	0
193613	chr15	99563979	99570581	chr15	99923325	99934183	chr15:99563979-99570581_chr15:99923325-99934183	5.35595330659611e-05
193616	chr15	99563979	99570581	chr15	101241594	101254288	chr15:99563979-99570581_chr15:101241594-101254288	4.44089209850063e-16
193624	chr15	99730655	99735507	chr15	101648802	101656417	chr15:99730655-99735507_chr15:101648802-101656417	1.76539643959028e-06
193626	chr15	99803473	99809443	chr15	99923325	99934183	chr15:99803473-99809443_chr15:99923325-99934183	1.38627941093095e-06
193627	chr15	99803473	99809443	chr15	100111670	100120379	chr15:99803473-99809443_chr15:100111670-100120379	9.92975923708173e-10
193631	chr15	99803473	99809443	chr15	101292364	101299094	chr15:99803473-99809443_chr15:101292364-101299094	2.94856299898338e-06
193646	chr15	99923325	99934183	chr15	100348754	100351622	chr15:99923325-99934183_chr15:100348754-100351622	0
193648	chr15	99923325	99934183	chr15	100599116	100606695	chr15:99923325-99934183_chr15:100599116-100606695	0
193649	chr15	99923325	99934183	chr15	101000427	101017397	chr15:99923325-99934183_chr15:101000427-101017397	5.73785411073224e-06
